보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태
대명3동768,1,대구광역시 남구 계명7길 12-3,대구광역시 남구 대명동 2255-45,35.85274761,128.5776288,2017.0,건축물
대명3동769,1,대구광역시 남구 계명5길 58-2,대구광역시 남구 대명동 2243-25,35.85394669,128.5788026,2017.0,건축물
대명3동770,1,대구광역시 남구 명덕로20길 118,대구광역시 남구 대명동 2239-9,35.85217683,128.578803,2017.0,건축물
대명3동771,1,대구광역시 남구 명덕로18길 53,대구광역시 남구 대명동 2247-13,35.85552596,128.5785024,2017.0,건축물
대명3동772,1,대구광역시 남구 명덕로16길 67-3,대구광역시 남구 대명동 2249-36,35.85516252,128.5773479,2017.0,건축물
대명3동773,1,대구광역시 남구 명덕로24길 10-6,대구광역시 남구 대명동 1892-27,35.8554988,128.5835359,2017.0,건축물
대명3동774,1,대구광역시 남구 계명2길 25-2,대구광역시 남구 대명동 2558-10,35.85582443,128.5777241,2017.0,한전주
대명3동775,1,대구광역시 남구 명덕로16길 24-23,대구광역시 남구 대명동 2563-65,35.85717365,128.5773656,2017.0,한전주
대명3동776,1,대구광역시 남구 명덕로 94,대구광역시 남구 대명동 2133-30,35.8569965,128.5804264,2017.0,건축물
대명3동777,1,대구광역시 남구 양지북길 166-1,대구광역시 남구 대명동 2140-43,35.85330497,128.5823719,2016.0,한전주
대명3동778,1,대구광역시 남구 양지북길 64-5,대구광역시 남구 대명동 2258-32,35.8512376,128.5773497,2017.0,건축물
대명3동779,1,대구광역시 남구 현충로46길 16,대구광역시 남구 대명동 1919-1,35.85144459,128.5829503,2017.0,건축물
대명3동780,1,대구광역시 남구 현충로46길 16,대구광역시 남구 대명동 1919-1,35.85144459,128.5829503,2017.0,건축물
대명3동781,1,대구광역시 남구 현충로46길 16,대구광역시 남구 대명동 1919-1,35.85144459,128.5829503,2017.0,건축물
대명3동782,1,대구광역시 남구 성당로50길 18,대구광역시 남구 대명동 2295-108,35.85502551,128.5751534,2016.0,한전주
대명3동783,1,대구광역시 남구 명덕로14길 24,대구광역시 남구 대명동 2282-35,35.85751199,128.5768542,2017.0,건축물
대명3동784,1,대구광역시 남구 주차장,대구광역시 남구 대명동 2290-3,35.85550153,128.5745872,2016.0,한전주
대명3동785,1,대구광역시 남구 명덕로8길 70,대구광역시 남구 대명동 2289-5,35.85657199,128.5748696,2017.0,한전주
대명3동786,1,대구광역시 남구 명덕로8길 70,대구광역시 남구 대명동 2289-5,35.85657199,128.5748696,2017.0,한전주
대명3동787,1,대구광역시 남구 명덕로8길 70,대구광역시 남구 대명동 2289-5,35.85657199,128.5748696,2017.0,한전주
대명3동788,1,대구광역시 남구 명덕로 104,대구광역시 남구 대명동 2139-11,35.8542803,128.5805659,2016.0,한전주
대명3동789,1,대구광역시 남구 성당로60길 88-3,대구광역시 남구 대명동 2531-15,35.85666093,128.5788033,2017.0,건축물
대명3동790,1,대구광역시 남구 성당로60길 30,대구광역시 남구 대명동 2281-5,35.85807124,128.576012,2016.0,한전주
대명3동791,1,대구광역시 남구 성당로48길 87,대구광역시 남구 대명동 2242-36,35.85327007,128.5787228,2016.0,건축물
대명3동792,1,대구광역시 남구 현충로39길 39-15,대구광역시 남구 대명동 1745-19,35.85001097,128.5793134,2017.0,건축물
대명3동793,1,대구광역시 남구 양지북길 107,대구광역시 남구 대명동 2144-4,35.85221199,128.5794191,2016.0,한전주
대명3동794,1,대구광역시 남구 성당로46길 72,대구광역시 남구 대명동 2256-26,35.85226019,128.5776711,2016.0,건축물
대명3동795,1,대구광역시 남구 성당로46길 62,대구광역시 남구 대명동 2256-10,35.85235853,128.5773189,2016.0,건축물
대명3동796,1,대구광역시 남구 성당로46길 68,대구광역시 남구 대명동 2256-8,35.85227379,128.5774589,2016.0,건축물
대명3동797,1,대구광역시 남구 성당로46길 67-3,대구광역시 남구 대명동 2255-43,35.85261,128.5775755,2016.0,건축물
대명3동798,1,대구광역시 남구 성당로46길 28-4,대구광역시 남구 대명동 2307-25,35.8524182,128.5752786,2016.0,건축물
대명3동799,1,대구광역시 남구 양지남길 81-3,대구광역시 남구 대명동 2155-9,35.8506966,128.5777561,2016.0,건축물
대명3동800,1,대구광역시 남구 현충로40길 27-9,대구광역시 남구 대명동 1916-49,35.85023388,128.5829174,2016.0,건축물
대명3동801,1,대구광역시 남구 현충서길 82,대구광역시 남구 대명동 1725-46,35.84760716,128.5793041,2016.0,건축물
대명3동802,1,대구광역시 남구 명덕로14길 154-2,대구광역시 남구 대명동 2309-8,35.85184599,128.5762727,2016.0,건축물
대명3동803,1,대구광역시 남구 명덕로12길 117,대구광역시 남구 대명동 2300-4,35.85261229,128.5761107,2016.0,한전주
대명3동804,1,대구광역시 남구 삼각지5길 42,대구광역시 남구 대명동 1913-19,35.8516849,128.5836004,2016.0,건축물
대명3동805,1,대구광역시 남구 명덕로8길 169,대구광역시 남구 대명동 2306-24,35.85192827,128.5746715,2016.0,한전주
대명3동806,1,대구광역시 남구 명덕로8길 7,대구광역시 남구 대명동 2275-13,35.85895873,128.5756563,2016.0,건축물
대명3동807,1,대구광역시 남구 명덕로8길 15,대구광역시 남구 대명동 2278-17,35.85868305,128.5755136,2016.0,건축물
대명3동808,1,대구광역시 남구 현충로42길 25-2,대구광역시 남구 대명동 1917-15,35.8507951,128.5832236,2016.0,건축물
대명3동809,1,대구광역시 남구 성당로48길 11,대구광역시 남구 대명동 2297-41,35.85354805,128.5745707,2017.0,한전주
대명3동810,1,대구광역시 남구 성당로48길 5,대구광역시 남구 대명동 2297-32,35.85366662,128.5743251,2017.0,건축물
대명3동811,1,대구광역시 남구 성당로48길 19,대구광역시 남구 대명동 2295-30,35.85352697,128.5751154,2017.0,한전주
대명3동812,1,대구광역시 남구 양지로 21,대구광역시 남구 대명동 2311-9,35.85134123,128.5749079,2017.0,건축물
대명3동813,1,대구광역시 남구 명덕로16길 122,대구광역시 남구 대명동 2261,35.8529404,128.5767186,2017.0,건축물
대명3동814,1,대구광역시 남구 명덕로16길 32,대구광역시 남구 대명동 2563-62,35.85710594,128.5775812,2016.0,건축물
대명3동815,1,대구광역시 남구 양지로 139,대구광역시 남구 대명동 2141-46,35.85218899,128.5811675,2016.0,한전주
대명3동816,1,대구광역시 남구 현충로46길 35,대구광역시 남구 대명동 1913-8,35.85127364,128.5841601,2016.0,한전주
대명3동819,1,대구광역시 남구 양지로 89,대구광역시 남구 대명동 2237-24,35.8514787,128.5783734,2017.0,한전주
대명3동820,1,대구광역시 남구 명덕로14길 103,대구광역시 남구 대명동 2262-15,35.85405382,128.5767026,2017.0,한전주
대명3동821,1,대구광역시 남구 현충로46길 5,대구광역시 남구 대명동 1923-12,35.8519022,128.582676,2017.0,한전주
대명3동822,1,대구광역시 남구 성당로48길 63-3,대구광역시 남구 대명동 2253-54,35.8534727,128.5775668,2017.0,건축물
대명3동823,1,대구광역시 남구 명덕로16길 24-6,대구광역시 남구 대명동 2563-68,35.85735558,128.5775109,2017.0,건축물
대명3동824,1,대구광역시 남구 명덕로12길 10,대구광역시 남구 대명동 2282-28,35.85747792,128.5764285,2017.0,건축물
대명3동825,1,대구광역시 남구 현충로46 16,대구광역시 남구 대명동 1919-1,35.85144459,128.5829503,2017.0,건축물
대명3동826,1,대구광역시 남구 명덕로8길 38,대구광역시 남구 대명동 2284-9,35.85773342,128.5751005,2017.0,한전주
대명3동827,1,대구광역시 남구 성당로60길 36,대구광역시 남구 대명동 2282-1,35.8579117,128.5763352,2017.0,건축물
대명3동828,1,대구광역시 남구 현충로46길 16,대구광역시 남구 대명동 1919-1,35.85144459,128.5829503,2017.0,건축물
대명3동829,1,대구광역시 남구 명덕로18길 65-1,대구광역시 남구 대명동 2246-4,35.85508155,128.5783065,2017.0,한전주
대명3동830,1,대구광역시 남구 계명5길 45,대구광역시 남구 대명동 2244-41,35.85418767,128.5783167,2017.0,건축물
대명3동831,1,대구광역시 남구 성당로 262,대구광역시 남구 대명동 2289-19,35.8560834,128.5744575,2017.0,건축물
대명3동832,1,대구광역시 남구 성당로 262,대구광역시 남구 대명동 2289-19,35.8560834,128.5744575,2017.0,한전주
대명3동833,1,대구광역시 남구 명덕로14길 41,대구광역시 남구 대명동 2560-8,35.8568828,128.5770056,2017.0,건축물
대명3동834,1,대구광역시 남구 현충로46길 16,대구광역시 남구 대명동 1919-1,35.85144459,128.5829503,2017.0,건축물
대명3동835,1,대구광역시 남구 계명3길 3-6,대구광역시 남구 대명동 2248-25,35.85556102,128.5774709,2017.0,건축물
대명3동836,1,대구광역시 남구 명덕로18길 8-30,대구광역시 남구 대명동 2564-41,35.85744299,128.5782653,2017.0,건축물
대명3동837,2,대구광역시 남구 성당로50길 33,대구광역시 남구 대명동 2288,35.8564152,128.5757531,2018.0,건축물
대명3동838,1,대구광역시 남구 명덕로18길 119,대구광역시 남구 대명동 2240-27,35.85265949,128.5780067,2017.0,한전주
대명3동839,1,대구광역시 남구 성당로46길 78,대구광역시 남구 대명동 2239-15,35.85223345,128.5780602,2017.0,건축물
대명3동840,1,대구광역시 남구 계명8길 23-3,대구광역시 남구 대명동 2239-19,35.85212737,128.5781777,2017.0,건축물
대명3동841,1,대구광역시 남구 양지북길 78,대구광역시 남구 대명동 2237-32,35.8516,128.5780609,2017.0,한전주
대명3동842,1,대구광역시 남구 양지북길 84-2,대구광역시 남구 대명동 2237-25,35.85166767,128.5783235,2017.0,건축물
대명3동843,1,대구광역시 남구 양지북길 86,대구광역시 남구 대명동 2237-18,35.8515881,128.5784954,2017.0,한전주
대명3동844,1,대구광역시 남구 양지북길 94-4,대구광역시 남구 대명동 2237-15,35.85169388,128.5788031,2017.0,건축물
대명3동845,1,대구광역시 남구 양지북길 82-4,대구광역시 남구 대명동 2237-31,35.85155706,128.5782372,2017.0,건축물
대명3동846,1,대구광역시 남구 성당로46길 60-5,대구광역시 남구 대명동 2256-31,35.85220061,128.5773026,2017.0,건축물
대명3동847,1,대구광역시 남구 계명6길 34,대구광역시 남구 대명동 2242-1,35.85352471,128.5788208,2017.0,한전주
대명3동848,1,대구광역시 남구 계명6길 21,대구광역시 남구 대명동 2243-32,35.85371641,128.5782225,2017.0,한전주
대명3동849,1,대구광역시 남구 명덕로18길 90,대구광역시 남구 대명동 2252-1,35.85401179,128.5779627,2017.0,한전주
대명3동850,1,대구광역시 남구 성당로48길 (80)77-1,대구광역시 남구 대명동 2242-8,35.85330896,128.5782321,2017.0,한전주
대명3동851,1,대구광역시 남구 성당로58길 28-8,대구광역시 남구 대명동 2283-14,35.85750407,128.5758091,2017.0,한전주
대명3동852,1,대구광역시 남구 명덕로18길 137,대구광역시 남구 대명동 2238-6,35.8518242,128.5779326,2017.0,한전주
대명3동853,1,대구광역시 남구 양지북길 134-6,대구광역시 남구 대명동 2142-34,35.85228426,128.5807754,2017.0,한전주
대명3동854,1,대구광역시 남구 성당로60길 101,대구광역시 남구 대명동 2530-12,35.8566722,128.5796048,2018.0,한전주
대명4동1,1,대구광역시 남구 대경길 185,대구광역시 남구 대명동 3015-16,35.84517056,128.5760038,2017.0,한전주
대명4동2,1,대구광역시 남구 대경길 185,대구광역시 남구 대명동 3015-16,35.84517056,128.5760038,2017.0,한전주
대명4동3,1,대구광역시 남구 대경길 185-3,대구광역시 남구 대명동 3015-14,35.84534354,128.5759802,2017.0,건축물
대명4동4,1,대구광역시 남구 대경길 185-8,대구광역시 남구 대명동 3015-10,35.8455019,128.5761381,2017.0,건축물
대명4동5,1,대구광역시 남구 대경길 185-9,대구광역시 남구 대명동 3015-11,35.84560649,128.5760027,2017.0,건축물
대명4동6,1,대구광역시 남구 대경5길 3,대구광역시 남구 대명동 3015-5,35.84559696,128.5761711,2017.0,한전주
대명4동7,1,대구광역시 남구 대경5길 1,대구광역시 남구 대명동 3015-6,35.84551646,128.5762625,2017.0,한전주
대명4동8,1,대구광역시 남구 대경길 205,대구광역시 남구 대명동 3014-17,35.8458289,128.5765633,2017.0,한전주
대명4동9,1,대구광역시 남구 대경길 205,대구광역시 남구 대명동 3014-17,35.8458289,128.5765633,2017.0,한전주
대명4동10,1,대구광역시 남구 대경5길 10,대구광역시 남구 대명동 3014-56,35.84594541,128.5762621,2017.0,한전주
대명4동11,1,대구광역시 남구 대경5길 16-2,대구광역시 남구 대명동 3014-54,35.84605544,128.5761182,2017.0,한전주
대명4동12,1,대구광역시 남구 대경5길 16-1,대구광역시 남구 대명동 3014-50,35.84618488,128.5761429,2017.0,한전주
대명4동13,1,대구광역시 남구 대경5길 16-10,대구광역시 남구 대명동 3014-52,35.84604823,128.5764077,2017.0,건축물
대명4동14,1,대구광역시 남구 대경5길 20-5,대구광역시 남구 대명동 3014-25,35.8463101,128.5763706,2017.0,건축물
대명4동15,1,대구광역시 남구 대경5길 23,대구광역시 남구 대명동 3016-95,35.84653699,128.5759551,2017.0,한전주
대명4동16,1,대구광역시 남구 대경5길 29,대구광역시 남구 대명동 3016-59,35.84679238,128.5760101,2017.0,한전주
대명4동17,1,대구광역시 남구 대경5길 35,대구광역시 남구 대명동 3016-3,35.84697948,128.5760214,2017.0,한전주
대명4동18,1,대구광역시 남구 대경5길 41-2,대구광역시 남구 대명동 3017-53,35.84733258,128.5760328,2017.0,한전주
대명4동19,1,대구광역시 남구 대경5길 42-7,대구광역시 남구 대명동 3013-35,35.8473996,128.5764107,2017.0,한전주
대명4동20,1,대구광역시 남구 대경5길 42-15,대구광역시 남구 대명동 3013-38,35.84772707,128.5764612,2017.0,건축물
대명4동21,1,대구광역시 남구 대경5길 42-18,대구광역시 남구 대명동 3013-53,35.84784082,128.5766033,2017.0,건축물
대명4동22,1,대구광역시 남구 대경길 239,대구광역시 남구 대명동 3013-32,35.8474607,128.5767083,2017.0,한전주
대명4동23,1,대구광역시 남구 대경길 239,대구광역시 남구 대명동 3013-32,35.8474607,128.5767083,2017.0,한전주
대명4동24,1,대구광역시 남구 대경길 237,대구광역시 남구 대명동 3014-64,35.8472339,128.5767076,2017.0,한전주
대명4동25,1,대구광역시 남구 대경길 223,대구광역시 남구 대명동 3014-70,35.84666371,128.5767368,2017.0,한전주
대명4동26,1,대구광역시 남구 대경길 219-8,대구광역시 남구 대명동 3014-7,35.84653362,128.5765031,2017.0,건축물
대명4동27,1,대구광역시 남구 대경길 215-1,대구광역시 남구 대명동 3014-14,35.84628184,128.5767204,2017.0,한전주
대명4동28,1,대구광역시 남구 대경길 209,대구광역시 남구 대명동 3014-16,35.84606974,128.5766763,2017.0,한전주
대명4동29,1,대구광역시 남구 현충로29길 50,대구광역시 남구 대명동 3007-39,35.84607841,128.5771148,2016.0,한전주
대명4동30,1,대구광역시 남구 현충로29길 48-5,대구광역시 남구 대명동 3007-35,35.84624958,128.5772554,2017.0,건축물
대명4동31,1,대구광역시 남구 현충로29길 42-1,대구광역시 남구 대명동 3007-31,35.84605492,128.5775305,2016.0,한전주
대명4동32,1,대구광역시 남구 현충로29길 42-6,대구광역시 남구 대명동 3007-26,35.84631915,128.5777217,2017.0,건축물
대명4동33,1,대구광역시 남구 현충로29길 42-2,대구광역시 남구 대명동 3007-28,35.84605231,128.5777297,2016.0,한전주
대명4동34,1,대구광역시 남구,대구광역시 남구 대명동 3007-8,35.84617861,128.5779934,2017.0,건축물
대명4동35,1,대구광역시 남구 현충로29길 36-2,대구광역시 남구 대명동 3007-6,35.84601871,128.5781044,2016.0,한전주
대명4동36,1,대구광역시 남구 현충서길 45,대구광역시 남구 대명동 3007-4,35.8460859,128.5781912,2016.0,한전주
대명4동37,1,대구광역시 남구 현충서길 49,대구광역시 남구 대명동 3007-2,35.8462941,128.5782569,2016.0,한전주
대명4동38,1,대구광역시 남구 현충서길 65-1,대구광역시 남구 대명동 3005-71,35.84691875,128.5784508,2016.0,한전주
대명4동39,1,대구광역시 남구 현충서길 65-4,대구광역시 남구 대명동 3005-26,35.84707388,128.5784406,2017.0,건축물
대명4동40,1,대구광역시 남구 현충서길 69-2,대구광역시 남구 대명동 3005-19,35.84720408,128.5786822,2016.0,한전주
대명4동41,1,대구광역시 남구 현충서길 69-6,대구광역시 남구 대명동 3005-20,35.84721664,128.5785497,2016.0,한전주
대명4동42,1,대구광역시 남구 현충서길 69-9,대구광역시 남구 대명동 3005-24,35.84735933,128.5784045,2016.0,한전주
대명4동43,1,대구광역시 남구 현충서길 69-13,대구광역시 남구 대명동 3005-10,35.847593,128.5784049,2016.0,한전주
대명4동44,1,대구광역시 남구 양지로8길 71,대구광역시 남구 대명동 3005-8,35.84778044,128.5781624,2017.0,건축물
대명4동45,2,대구광역시 남구 현충서길 69-26,대구광역시 남구 대명동 3005-13,35.84756276,128.5788177,2017.0,한전주
대명4동46,1,대구광역시 남구 성당로30길 58,대구광역시 남구 대명동 3044-33,35.8451821,128.5704164,2016.0,한전주
대명4동47,1,대구광역시 남구 현충서길 73,대구광역시 남구 대명동 3005-17,35.84728882,128.5788167,2016.0,한전주
대명4동48,1,대구광역시 남구 현충로31길 33-5,대구광역시 남구 대명동 3007-50,35.84653706,128.5781466,2017.0,건축물
대명4동49,1,대구광역시 남구 현충로31길 40,대구광역시 남구 대명동 3006-58,35.84702657,128.5779261,2016.0,한전주
대명4동50,1,대구광역시 남구 현충로31길 39-2,대구광역시 남구 대명동 3007-18,35.84673055,128.5776856,2016.0,한전주
대명4동51,1,대구광역시 남구 현충로31길 39-6,대구광역시 남구 대명동 3007-20,35.84655397,128.5776821,2016.0,한전주
대명4동52,1,대구광역시 남구 현충로31길 42-2,대구광역시 남구 대명동 3006-59,35.84694602,128.5777474,2016.0,한전주
대명4동53,1,대구광역시 남구 현충로31길 42-4,대구광역시 남구 대명동 3006-56,35.84712265,128.5777464,2016.0,건축물
대명4동54,1,대구광역시 남구 양지로8길 80-3,대구광역시 남구 대명동 3006-50,35.84729627,128.5777012,2016.0,한전주
대명4동55,1,대구광역시 남구 현충로31길 40,대구광역시 남구 대명동 3006-58,35.84702657,128.5779261,2016.0,건축물
대명4동56,1,대구광역시 남구 양지로8길 80-5,대구광역시 남구 대명동 3006-25,35.84740868,128.5776503,2017.0,건축물
대명4동57,1,대구광역시 남구 양지로8길 80-9,대구광역시 남구 대명동 3006-27,35.8476142,128.5776455,2017.0,건축물
대명4동58,1,대구광역시 남구 양지로8길 80-13,대구광역시 남구 대명동 3006-29,35.84782333,128.5776408,2017.0,건축물
대명4동59,1,대구광역시 남구 양지로8길 80-18,대구광역시 남구 대명동 3006-19,35.8481114,128.5778109,2017.0,건축물
대명4동60,1,대구광역시 남구 양지로6길 71,대구광역시 남구 대명동 3006-36,35.84803054,128.5775076,2017.0,한전주
대명4동61,1,대구광역시 남구 양지로6길 77,대구광역시 남구 대명동 3006-39,35.84771679,128.5775191,2016.0,한전주
대명4동62,1,대구광역시 남구 양지로6길 83,대구광역시 남구 대명동 3006-42,35.8474067,128.5775263,2017.0,건축물
대명4동63,1,대구광역시 남구 양지로8길 83,대구광역시 남구 대명동 3005-66,35.84721827,128.5781512,2016.0,한전주
대명4동64,1,대구광역시 남구 양지로8길 78,대구광역시 남구 대명동 3006-10,35.847506,128.5779257,2016.0,한전주
대명4동65,1,대구광역시 남구 양지로8길 71,대구광역시 남구 대명동 3005-8,35.84778044,128.5781624,2017.0,한전주
대명4동66,1,대구광역시 남구 양지로8길 64,대구광역시 남구 대명동 3006-3,35.84810802,128.5779209,2016.0,한전주
대명4동67,1,대구광역시 남구 양지로6길 65-9,대구광역시 남구 대명동 3009-19,35.84856818,128.5777397,2016.0,한전주
대명4동68,1,대구광역시 남구 성당로30길 5,대구광역시 남구 대명동 3041-27,35.84724425,128.5692882,2016.0,건축물
대명4동69,1,대구광역시 남구 양지로6길 61,대구광역시 남구 대명동 3009-45,35.84844171,128.5774892,2016.0,한전주
대명4동70,1,대구광역시 남구 양지로6길 64-4,대구광역시 남구 대명동 3010-51,35.84837818,128.5771116,2016.0,한전주
대명4동71,1,대구광역시 남구 대경길 260,대구광역시 남구 대명동 3010-52,35.84834086,128.5769338,2016.0,한전주
대명4동72,1,대구광역시 남구 대경길 244,대구광역시 남구 대명동 3008-1,35.84745378,128.5769605,2017.0,한전주
대명4동73,1,대구광역시 남구 대경길 227,대구광역시 남구 대명동 3014-72,35.84679373,128.5767172,2017.0,한전주
대명4동74,1,대구광역시 남구 현충로31길 48,대구광역시 남구 대명동 3008-4,35.8470871,128.5773081,2016.0,한전주
대명4동75,1,대구광역시 남구 대경길 278-7,대구광역시 남구 대명동 3010-36,35.84922213,128.5768007,2017.0,건축물
대명4동76,1,대구광역시 남구 대경길 282,대구광역시 남구 대명동 3010-34,35.84927537,128.5766182,2017.0,한전주
대명4동77,1,대구광역시 남구 대경길 286-1,대구광역시 남구 대명동 3010-30,35.84951844,128.5764701,2017.0,한전주
대명4동78,1,대구광역시 남구 현충로39길 84,대구광역시 남구 대명동 3011-11,35.84981115,128.5766884,2016.0,한전주
대명4동79,1,대구광역시 남구 현충로39길 74,대구광역시 남구 대명동 3001-17,35.85006591,128.5771741,2016.0,한전주
대명4동80,1,대구광역시 남구 현충로39길 74,대구광역시 남구 대명동 3001-17,35.85006591,128.5771741,2016.0,한전주
대명4동81,1,대구광역시 남구 현충로39길 69-4,대구광역시 남구 대명동 3009-27,35.8497048,128.5774432,2017.0,건축물
대명4동82,1,대구광역시 남구 양지로8길 20,대구광역시 남구 대명동 3001-5,35.8500637,128.5775117,2016.0,한전주
대명4동83,1,대구광역시 남구 양지로8길 24,대구광역시 남구 대명동 3009-1,35.8499143,128.5775402,2016.0,한전주
대명4동84,1,대구광역시 남구 양지로8길 28,대구광역시 남구 대명동 3009-3,35.8496951,128.5775855,2016.0,한전주
대명4동85,1,대구광역시 남구 양지로8길 36,대구광역시 남구 대명동 3009-10,35.84932954,128.5776795,2016.0,한전주
대명4동86,1,대구광역시 남구 양지로8길 46-2,대구광역시 남구 대명동 3009-63,35.84895343,128.5777739,2016.0,한전주
대명4동87,1,대구광역시 남구 양지로6길 58,대구광역시 남구 대명동 3010-13,35.84866845,128.5772414,2016.0,한전주
대명4동88,1,대구광역시 남구 양지로6길 49-1,대구광역시 남구 대명동 3009-58,35.84903492,128.5773327,2016.0,한전주
대명4동89,1,대구광역시 남구 양지로6길 43-4,대구광역시 남구 대명동 3009-37,35.84926445,128.5774214,2017.0,건축물
대명4동90,1,대구광역시 남구 양지로6길 41,대구광역시 남구 대명동 3009-50,35.8493314,128.5772633,2016.0,한전주
대명4동91,1,대구광역시 남구 양지로6길 38-4,대구광역시 남구 대명동 3010-28,35.84955012,128.5768028,2017.0,건축물
대명4동92,1,대구광역시 남구 양지로6길 21,대구광역시 남구 대명동 3001-22,35.85021052,128.576745,2016.0,한전주
대명4동93,1,대구광역시 남구 양지로6길 15,대구광역시 남구 대명동 3001-29,35.85036768,128.5765799,2016.0,한전주
대명4동94,1,대구광역시 남구 양지로6길 13,대구광역시 남구 대명동 3001-31,35.85045185,128.5764842,2016.0,한전주
대명4동95,1,대구광역시 남구 양지로6길 5-2,대구광역시 남구 대명동 3000-19,35.85063354,128.5763726,2016.0,한전주
대명4동96,1,대구광역시 남구 양지로 48,대구광역시 남구 대명동 3000-16,35.85085319,128.5764072,2016.0,한전주
대명4동97,1,대구광역시 남구 양지로 60,대구광역시 남구 대명동 3000-2,35.8508272,128.5772593,2017.0,한전주
대명4동98,1,대구광역시 남구 양지로8길 10,대구광역시 남구 대명동 3000-3,35.85057809,128.5773013,2016.0,한전주
대명4동99,1,대구광역시 남구 양지남길 68-1,대구광역시 남구 대명동 3001-11,35.8504151,128.5772402,2017.0,건축물
대명4동100,1,대구광역시 남구 양지남길 68-6,대구광역시 남구 대명동 3001-16,35.85017576,128.5772047,2017.0,건축물
대명4동101,1,대구광역시 남구 양지남길 63-1,대구광역시 남구 대명동 3000-10,35.8505927,128.5768546,2017.0,건축물
대명4동102,1,대구광역시 남구 양지로8길 18,대구광역시 남구 대명동 3001-4,35.85016152,128.5774569,2016.0,한전주
대명4동103,1,대구광역시 남구 양지로2길 37,대구광역시 남구 대명동 3011-13,35.84999773,128.5764796,2016.0,한전주
대명4동104,1,대구광역시 남구 양지로2길 33,대구광역시 남구 대명동 3011-15,35.85015867,128.5763013,2016.0,한전주
대명4동105,1,대구광역시 남구 양지로2길 24,대구광역시 남구 대명동 3011-54,35.85016209,128.5757656,2016.0,한전주
대명4동106,1,대구광역시 남구 양지로2길 16,대구광역시 남구 대명동 3011-45,35.85031687,128.5752329,2016.0,한전주
대명4동107,1,대구광역시 남구 대경길 312,대구광역시 남구 대명동 3011-48,35.85010233,128.5754109,2016.0,한전주
대명4동108,1,대구광역시 남구 대경길 307,대구광역시 남구 대명동 3012-1,35.84983369,128.5755373,2017.0,한전주
대명4동109,1,대구광역시 남구 대경길 303,대구광역시 남구 대명동 3012-5,35.849731,128.5757305,2017.0,건축물
대명4동110,1,대구광역시 남구 대경길 295,대구광역시 남구 대명동 3012-10,35.84974802,128.5760053,2017.0,한전주
대명4동111,1,대구광역시 남구 대경길 283-8,대구광역시 남구 대명동 3012-17,35.84926025,128.5760931,2017.0,건축물
대명4동112,1,대구광역시 남구 대경길 273,대구광역시 남구 대명동 3012-23,35.84889669,128.5763294,2017.0,한전주
대명4동113,1,대구광역시 남구 대경길 267,대구광역시 남구 대명동 3013-1,35.8486168,128.5765314,2017.0,한전주
대명4동114,2,대구광역시 남구 대경1길 68-2,대구광역시 남구 대명동 3013-11,35.8485229,128.5762467,2017.0,한전주
대명4동115,1,대구광역시 남구 대경5길 69,대구광역시 남구 대명동 3018-1,35.84845576,128.5758691,2017.0,한전주
대명4동116,2,대구광역시 남구 대경5길 105,대구광역시 남구 대명동 3018-64,35.84815213,128.5759339,2017.0,한전주
대명4동117,1,대구광역시 남구 대경1길 68-13,대구광역시 남구 대명동 3013-41,35.8480267,128.5764273,2017.0,건축물
대명4동118,1,대구광역시 남구 대경길 259,대구광역시 남구 대명동 3013-4,35.84827977,128.5766448,2017.0,한전주
대명4동119,1,대구광역시 남구 대경길 249,대구광역시 남구 대명동 3013-26,35.84785018,128.5767094,2017.0,한전주
대명4동120,1,대구광역시 남구 대경길 245,대구광역시 남구 대명동 3013-30,35.84760862,128.5767126,2017.0,한전주
대명4동121,1,대구광역시 남구 대경5길 49,대구광역시 남구 대명동 3017-6,35.8476321,128.5760077,2017.0,한전주
대명4동122,1,대구광역시 남구 대경6길 102-2,대구광역시 남구 대명동 3017-17,35.84791021,128.5757027,2016.0,한전주
대명4동123,1,대구광역시 남구 대경6길 96-3,대구광역시 남구 대명동 3017-29,35.8478047,128.57561,2017.0,건축물
대명4동124,1,대구광역시 남구 대경6길 96-2,대구광역시 남구 대명동 3017-32,35.84786278,128.5754589,2017.0,한전주
대명4동125,1,대구광역시 남구 대경6길 93,대구광역시 남구 대명동 3018-5,35.84800768,128.5754042,2017.0,건축물
대명4동126,1,대구광역시 남구 대경6길 102-5,대구광역시 남구 대명동 3017-14,35.84772038,128.5758722,2017.0,한전주
대명4동127,1,대구광역시 남구 대경6길 102-16,대구광역시 남구 대명동 3017-26,35.84747097,128.5756504,2017.0,건축물
대명4동128,1,대구광역시 남구 대경5길 102-17,대구광역시 남구 대명동 3017-23,35.84730323,128.5758135,2017.0,한전주
대명4동129,1,대구광역시 남구 경상2길 33,대구광역시 남구 대명동 3016-17,35.84700313,128.5756076,2017.0,한전주
대명4동130,1,대구광역시 남구 경상2길 28-5,대구광역시 남구 대명동 3016-5,35.8469117,128.5759091,2017.0,건축물
대명4동131,1,대구광역시 남구 경상2길 28-12,대구광역시 남구 대명동 3016-101,35.84674832,128.5758018,2017.0,한전주
대명4동132,1,대구광역시 남구 경상2길 27,대구광역시 남구 대명동 3016-9,35.84680156,128.5755707,2017.0,한전주
