ID,사고일시,요일,기상상태,시군구,도로형태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사망자수,중상자수,경상자수,부상자수,ECLO
ACCIDENT_00898,2019-01-28 18,월요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대사람,횡단중,보행자보호의무위반,승용,여,38세,상해없음,보행자,남,54세,중상,0,1,0,0,5
ACCIDENT_00899,2019-01-28 18,월요일,맑음,대구광역시 북구 침산동,단일로 - 기타,건조,차대사람,횡단중,보행자보호의무위반,승용,남,56세,기타불명,보행자,남,77세,중상,0,1,0,0,5
ACCIDENT_00900,2019-01-28 18,월요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,이륜,남,35세,상해없음,보행자,여,39세,경상,0,0,1,0,3
ACCIDENT_00901,2019-01-28 18,월요일,맑음,대구광역시 서구 평리동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,54세,상해없음,승용,여,27세,경상,0,0,1,0,3
ACCIDENT_00902,2019-01-28 19,월요일,맑음,대구광역시 수성구 두산동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,33세,상해없음,승용,여,53세,경상,0,0,1,0,3
ACCIDENT_00903,2019-01-28 19,월요일,맑음,대구광역시 수성구 두산동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,70세,경상,승용,여,36세,경상,0,0,2,0,6
ACCIDENT_00904,2019-01-28 19,월요일,맑음,대구광역시 북구 학정동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,52세,상해없음,보행자,남,11세,중상,0,1,0,0,5
ACCIDENT_00905,2019-01-28 20,월요일,맑음,대구광역시 수성구 수성동2가,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,61세,상해없음,승용,남,50세,중상,0,1,0,0,5
ACCIDENT_00906,2019-01-28 20,월요일,맑음,대구광역시 달성군 현풍읍,단일로 - 기타,건조,차대차,기타,신호위반,승용,남,70세,상해없음,자전거,남,15세,중상,0,1,0,0,5
ACCIDENT_00907,2019-01-28 21,월요일,맑음,대구광역시 달서구 감삼동,교차로 - 교차로안,건조,차대차,기타,신호위반,화물,남,58세,상해없음,승용,남,33세,경상,0,0,1,0,3
ACCIDENT_00908,2019-01-28 21,월요일,맑음,대구광역시 달서구 성당동,교차로 - 교차로부근,건조,차대차,추돌,안전거리미확보,이륜,남,66세,상해없음,이륜,남,40세,경상,0,0,1,0,3
ACCIDENT_00909,2019-01-28 22,월요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,54세,상해없음,승합,남,76세,상해없음,0,0,2,0,6
ACCIDENT_00910,2019-01-28 22,월요일,흐림,대구광역시 달서구 이곡동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,51세,상해없음,승용,남,54세,경상,0,0,1,0,3
ACCIDENT_00911,2019-01-29 01,화요일,맑음,대구광역시 달서구 본동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,37세,상해없음,승용,남,55세,경상,0,0,2,0,6
ACCIDENT_00912,2019-01-29 02,화요일,맑음,대구광역시 수성구 두산동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,29세,상해없음,보행자,남,32세,경상,0,0,1,0,3
ACCIDENT_00913,2019-01-29 03,화요일,맑음,대구광역시 남구 대명동,교차로 - 교차로안,건조,차대차,측면충돌,과속,승용,남,59세,상해없음,화물,남,57세,경상,0,0,2,0,6
ACCIDENT_00914,2019-01-29 03,화요일,맑음,대구광역시 수성구 중동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,화물,남,48세,상해없음,승용,남,59세,경상,0,0,1,0,3
ACCIDENT_00915,2019-01-29 09,화요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승용,남,57세,상해없음,이륜,남,61세,경상,0,0,1,0,3
ACCIDENT_00916,2019-01-29 10,화요일,맑음,대구광역시 수성구 신매동,교차로 - 교차로부근,건조,차대사람,횡단중,보행자보호의무위반,승용,남,50세,상해없음,보행자,남,65세,중상,0,1,0,0,5
ACCIDENT_00917,2019-01-29 10,화요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,승합,남,45세,상해없음,기타불명,기타불명,미분류,기타불명,0,0,0,2,2
ACCIDENT_00918,2019-01-29 12,화요일,맑음,대구광역시 수성구 지산동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,안전운전불이행,화물,남,45세,상해없음,자전거,남,67세,경상,0,0,1,0,3
ACCIDENT_00919,2019-01-29 12,화요일,맑음,대구광역시 북구 산격동,단일로 - 기타,건조,차대사람,차도통행중,안전운전불이행,승용,여,59세,상해없음,보행자,남,18세,중상,0,2,0,0,10
ACCIDENT_00920,2019-01-29 12,화요일,맑음,대구광역시 달서구 장기동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,62세,상해없음,승용,여,57세,경상,0,0,1,0,3
ACCIDENT_00921,2019-01-29 13,화요일,맑음,대구광역시 남구 봉덕동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,화물,남,56세,상해없음,화물,남,27세,경상,0,0,1,0,3
ACCIDENT_00922,2019-01-29 14,화요일,맑음,대구광역시 수성구 수성동3가,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,44세,상해없음,보행자,여,9세,경상,0,0,1,0,3
ACCIDENT_00923,2019-01-29 14,화요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대차,측면충돌,교차로운행방법위반,승용,여,40세,상해없음,이륜,남,19세,경상,0,0,1,0,3
ACCIDENT_00924,2019-01-29 14,화요일,맑음,대구광역시 달서구 진천동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,39세,상해없음,화물,남,48세,경상,0,0,1,0,3
ACCIDENT_00925,2019-01-29 14,화요일,맑음,대구광역시 북구 칠성동2가,교차로 - 교차로안,기타,차대차,측면충돌,신호위반,승합,남,54세,상해없음,원동기,남,76세,중상,0,1,0,0,5
ACCIDENT_00926,2019-01-29 14,화요일,맑음,대구광역시 달서구 본리동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,34세,상해없음,보행자,여,10세,중상,0,1,0,0,5
ACCIDENT_00927,2019-01-29 15,화요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,40세,상해없음,이륜,남,41세,경상,0,0,1,0,3
ACCIDENT_00928,2019-01-29 15,화요일,맑음,대구광역시 달성군 현풍읍,교차로 - 교차로안,건조,차대차,기타,교차로운행방법위반,승용,여,43세,상해없음,승용,남,31세,경상,0,0,1,0,3
ACCIDENT_00929,2019-01-29 15,화요일,맑음,대구광역시 서구 내당동,교차로 - 교차로부근,건조,차대차,추돌,교차로운행방법위반,승용,남,45세,상해없음,승용,남,27세,경상,0,0,1,0,3
ACCIDENT_00930,2019-01-29 15,화요일,맑음,대구광역시 달서구 용산동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,남,58세,상해없음,이륜,남,20세,경상,0,0,1,0,3
ACCIDENT_00931,2019-01-29 15,화요일,맑음,대구광역시 북구 태전동,교차로 - 교차로부근,건조,차대차,기타,안전거리미확보,화물,남,43세,부상신고,승용,남,38세,경상,0,0,1,1,4
ACCIDENT_00932,2019-01-29 15,화요일,맑음,대구광역시 북구 사수동,교차로 - 교차로안,건조,차대차,기타,직진우회전진행방해,승용,여,33세,상해없음,승용,여,58세,경상,0,0,1,0,3
ACCIDENT_00933,2019-01-29 16,화요일,맑음,대구광역시 남구 대명동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,65세,상해없음,이륜,남,39세,경상,0,0,1,0,3
ACCIDENT_00934,2019-01-29 16,화요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,남,28세,상해없음,이륜,남,16세,경상,0,0,1,0,3
ACCIDENT_00935,2019-01-29 16,화요일,맑음,대구광역시 동구 효목동,단일로 - 기타,건조,차대사람,차도통행중,안전운전불이행,승용,남,76세,상해없음,보행자,여,79세,경상,0,0,1,0,3
ACCIDENT_00936,2019-01-29 16,화요일,맑음,대구광역시 북구 침산동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승용,남,49세,상해없음,원동기,여,63세,중상,0,1,0,0,5
ACCIDENT_00937,2019-01-29 16,화요일,맑음,대구광역시 중구 남산동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,23세,상해없음,이륜,남,17세,중상,0,1,0,0,5
ACCIDENT_00938,2019-01-29 16,화요일,맑음,대구광역시 달서구 본리동,단일로 - 기타,건조,차대차,기타,안전거리미확보,승용,남,68세,상해없음,승용,여,43세,경상,0,0,1,0,3
ACCIDENT_00939,2019-01-29 17,화요일,맑음,대구광역시 동구 신천동,교차로 - 교차로부근,건조,차대차,기타,안전거리미확보,승용,여,35세,상해없음,승용,여,53세,경상,0,0,1,0,3
ACCIDENT_00940,2019-01-29 17,화요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,55세,상해없음,보행자,여,68세,중상,0,1,0,0,5
ACCIDENT_00941,2019-01-29 18,화요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대차,정면충돌,중앙선침범,승용,남,53세,상해없음,이륜,남,59세,중상,0,1,0,0,5
ACCIDENT_00942,2019-01-29 18,화요일,맑음,대구광역시 달서구 송현동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,화물,남,44세,상해없음,승용,여,29세,중상,0,1,0,0,5
ACCIDENT_00943,2019-01-29 18,화요일,맑음,대구광역시 서구 비산동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,52세,상해없음,승용,남,56세,경상,0,0,1,0,3
ACCIDENT_00944,2019-01-29 18,화요일,맑음,대구광역시 중구 남산동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,51세,기타불명,이륜,남,17세,부상신고,0,0,0,2,2
ACCIDENT_00945,2019-01-29 19,화요일,맑음,대구광역시 동구 중대동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,39세,상해없음,승용,남,37세,경상,0,0,2,0,6
ACCIDENT_00946,2019-01-29 19,화요일,맑음,대구광역시 수성구 지산동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,62세,상해없음,승용,남,52세,상해없음,0,0,1,0,3
ACCIDENT_00947,2019-01-29 19,화요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,59세,기타불명,자전거,남,70세,중상,0,1,0,0,5
ACCIDENT_00948,2019-01-29 19,화요일,맑음,대구광역시 서구 평리동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,기타불명,기타불명,미분류,기타불명,승용,남,25세,상해없음,0,0,1,0,3
ACCIDENT_00949,2019-01-29 21,화요일,맑음,대구광역시 수성구 상동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,31세,상해없음,승용,남,44세,상해없음,0,0,1,0,3
ACCIDENT_00950,2019-01-29 21,화요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,27세,상해없음,원동기,남,25세,중상,0,2,0,1,11
ACCIDENT_00951,2019-01-29 21,화요일,맑음,대구광역시 서구 중리동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,승합,남,48세,상해없음,0,0,1,0,3
ACCIDENT_00952,2019-01-29 22,화요일,맑음,대구광역시 수성구 황금동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,46세,상해없음,승용,남,32세,상해없음,0,0,2,0,6
ACCIDENT_00953,2019-01-29 22,화요일,맑음,대구광역시 중구 공평동,단일로 - 기타,건조,차대차,측면충돌,신호위반,승용,남,25세,상해없음,승용,남,21세,경상,0,0,3,0,9
ACCIDENT_00954,2019-01-29 22,화요일,맑음,대구광역시 달서구 감삼동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,안전운전불이행,승용,남,30세,상해없음,이륜,남,40세,경상,0,0,1,0,3
ACCIDENT_00955,2019-01-29 23,화요일,맑음,대구광역시 수성구 수성동1가,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,31세,상해없음,승용,남,27세,경상,0,0,1,0,3
ACCIDENT_00956,2019-01-30 04,수요일,맑음,대구광역시 달서구 도원동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,자전거,여,78세,중상,0,1,0,0,5
ACCIDENT_00957,2019-01-30 07,수요일,맑음,대구광역시 북구 매천동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,29세,상해없음,승용,여,44세,경상,0,0,2,0,6
ACCIDENT_00958,2019-01-30 08,수요일,맑음,대구광역시 동구 율하동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,여,54세,상해없음,승용,남,37세,경상,0,0,1,0,3
ACCIDENT_00959,2019-01-30 08,수요일,맑음,대구광역시 동구 신암동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,기타불명,기타불명,미분류,기타불명,이륜,남,51세,경상,0,0,1,0,3
ACCIDENT_00960,2019-01-30 08,수요일,맑음,대구광역시 달서구 월암동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승합,남,36세,상해없음,화물,남,46세,경상,0,1,1,0,8
ACCIDENT_00961,2019-01-30 09,수요일,맑음,대구광역시 동구 신천동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,66세,상해없음,승용,여,37세,경상,0,0,2,0,6
ACCIDENT_00962,2019-01-30 09,수요일,맑음,대구광역시 동구 검사동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,화물,남,58세,상해없음,승용,남,59세,경상,0,0,1,0,3
ACCIDENT_00963,2019-01-30 09,수요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,63세,상해없음,승용,여,29세,경상,0,0,1,0,3
ACCIDENT_00964,2019-01-30 09,수요일,맑음,대구광역시 달서구 성당동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,63세,상해없음,승용,여,33세,경상,0,0,2,0,6
ACCIDENT_00965,2019-01-30 11,수요일,맑음,대구광역시 남구 대명동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,여,43세,상해없음,이륜,남,22세,경상,0,0,1,0,3
ACCIDENT_00966,2019-01-30 11,수요일,맑음,대구광역시 남구 대명동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,64세,상해없음,승용,여,50세,경상,0,0,1,0,3
ACCIDENT_00967,2019-01-30 11,수요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,28세,상해없음,이륜,남,30세,경상,0,0,1,0,3
ACCIDENT_00968,2019-01-30 11,수요일,맑음,대구광역시 북구 동천동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,안전운전불이행,승합,남,44세,상해없음,보행자,남,87세,사망,1,0,0,0,10
ACCIDENT_00969,2019-01-30 12,수요일,맑음,대구광역시 동구 신암동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,44세,상해없음,이륜,남,40세,중상,0,1,0,0,5
ACCIDENT_00970,2019-01-30 13,수요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승합,남,73세,상해없음,승용,남,23세,경상,0,0,1,0,3
ACCIDENT_00971,2019-01-30 13,수요일,맑음,대구광역시 수성구 신매동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,승합,남,60세,상해없음,승용,여,54세,상해없음,0,1,0,0,5
ACCIDENT_00972,2019-01-30 13,수요일,맑음,대구광역시 동구 신천동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,52세,상해없음,승용,남,46세,상해없음,0,0,1,0,3
ACCIDENT_00973,2019-01-30 13,수요일,맑음,대구광역시 달성군 구지면,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,화물,남,68세,상해없음,특수,남,50세,중상,0,1,0,0,5
ACCIDENT_00974,2019-01-30 13,수요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,추돌,안전거리미확보,승용,여,54세,부상신고,승용,남,70세,경상,0,0,2,1,7
ACCIDENT_00975,2019-01-30 13,수요일,맑음,대구광역시 중구 덕산동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,여,66세,상해없음,승용,여,26세,경상,0,0,1,0,3
ACCIDENT_00976,2019-01-30 13,수요일,맑음,대구광역시 달서구 성당동,단일로 - 기타,건조,차대차,기타,신호위반,승용,남,84세,경상,이륜,남,79세,중상,0,2,1,0,13
ACCIDENT_00977,2019-01-30 13,수요일,맑음,대구광역시 달서구 감삼동,기타 - 기타,건조,차대차,기타,안전거리미확보,승용,여,64세,상해없음,승합,남,57세,경상,0,0,1,0,3
ACCIDENT_00978,2019-01-30 14,수요일,맑음,대구광역시 수성구 신매동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,70세,상해없음,보행자,남,83세,중상,0,1,0,0,5
ACCIDENT_00979,2019-01-30 14,수요일,맑음,대구광역시 북구 노원동1가,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,51세,상해없음,보행자,여,82세,경상,0,0,1,0,3
ACCIDENT_00980,2019-01-30 15,수요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,이륜,남,64세,상해없음,보행자,여,57세,중상,0,1,0,0,5
ACCIDENT_00981,2019-01-30 15,수요일,맑음,대구광역시 서구 비산동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승합,남,61세,상해없음,화물,남,56세,상해없음,0,0,1,0,3
ACCIDENT_00982,2019-01-30 16,수요일,맑음,대구광역시 동구 효목동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승합,여,45세,상해없음,보행자,여,60세,중상,0,1,0,0,5
ACCIDENT_00983,2019-01-30 17,수요일,맑음,대구광역시 서구 내당동,미분류 - 미분류,건조,차대차,후진중충돌,안전운전불이행,승용,남,70세,상해없음,승용,남,37세,경상,0,0,1,0,3
ACCIDENT_00984,2019-01-30 17,수요일,맑음,대구광역시 달서구 용산동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,34세,상해없음,승용,여,47세,경상,0,0,6,0,18
ACCIDENT_00985,2019-01-30 18,수요일,맑음,대구광역시 서구 상리동,단일로 - 교량,건조,차대차,추돌,안전운전불이행,승용,남,48세,상해없음,승용,남,37세,경상,0,1,1,0,8
ACCIDENT_00986,2019-01-30 18,수요일,맑음,대구광역시 중구 남산동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,41세,상해없음,승용,남,58세,경상,0,0,2,0,6
ACCIDENT_00987,2019-01-30 18,수요일,맑음,대구광역시 달서구 용산동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,기타불명,기타불명,미분류,기타불명,승용,여,28세,경상,0,0,1,0,3
ACCIDENT_00988,2019-01-30 19,수요일,맑음,대구광역시 남구 봉덕동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,57세,중상,승용,여,53세,경상,0,1,1,0,8
ACCIDENT_00989,2019-01-30 19,수요일,맑음,대구광역시 남구 봉덕동,교차로 - 교차로안,건조,차대차,측면충돌,안전거리미확보,승용,여,54세,상해없음,승용,남,21세,경상,0,0,3,0,9
ACCIDENT_00990,2019-01-30 19,수요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,이륜,남,27세,상해없음,이륜,남,21세,경상,0,0,1,0,3
ACCIDENT_00991,2019-01-30 19,수요일,맑음,대구광역시 수성구 사월동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,이륜,남,57세,부상신고,0,0,0,1,1
ACCIDENT_00992,2019-01-30 20,수요일,맑음,대구광역시 북구 동천동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,사륜오토바이(ATV),여,57세,부상신고,승용,여,33세,상해없음,0,0,0,1,1
ACCIDENT_00993,2019-01-30 21,수요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,23세,상해없음,승용,남,65세,경상,0,0,1,0,3
ACCIDENT_00994,2019-01-30 23,수요일,맑음,대구광역시 수성구 두산동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,이륜,남,17세,경상,승용,남,67세,상해없음,0,0,2,0,6
ACCIDENT_00995,2019-01-31 00,목요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,이륜,남,21세,경상,승용,남,24세,상해없음,0,0,1,0,3
ACCIDENT_00996,2019-01-31 00,목요일,맑음,대구광역시 달서구 장기동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,이륜,남,15세,상해없음,승용,남,42세,경상,0,0,2,0,6
ACCIDENT_00997,2019-01-31 01,목요일,맑음,대구광역시 북구 침산동,기타 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,43세,상해없음,승용,남,36세,경상,0,0,2,0,6
ACCIDENT_00998,2019-01-31 02,목요일,흐림,대구광역시 남구 대명동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,남,40세,중상,0,1,0,0,5
ACCIDENT_00999,2019-01-31 04,목요일,맑음,대구광역시 중구 봉산동,단일로 - 기타,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,19세,상해없음,보행자,여,37세,중상,0,1,0,0,5
ACCIDENT_01000,2019-01-31 06,목요일,비,대구광역시 남구 봉덕동,단일로 - 기타,젖음/습기,차대차,기타,안전거리미확보,승용,남,54세,상해없음,승용,남,69세,상해없음,0,0,1,0,3
ACCIDENT_01001,2019-01-31 06,목요일,맑음,대구광역시 북구 산격동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,화물,남,42세,상해없음,원동기,남,60세,부상신고,0,0,0,1,1
ACCIDENT_01002,2019-01-31 07,목요일,맑음,대구광역시 동구 용계동,단일로 - 기타,건조,차대사람,횡단중,신호위반,승용,남,63세,상해없음,보행자,여,70세,중상,0,1,0,0,5
ACCIDENT_01003,2019-01-31 07,목요일,맑음,대구광역시 북구 칠성동2가,단일로 - 기타,건조,차대사람,횡단중,보행자보호의무위반,승용,남,53세,상해없음,보행자,여,65세,중상,0,1,0,0,5
ACCIDENT_01004,2019-01-31 07,목요일,맑음,대구광역시 북구 검단동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,화물,남,45세,상해없음,승용,남,29세,부상신고,0,0,0,1,1
ACCIDENT_01005,2019-01-31 08,목요일,비,대구광역시 동구 신암동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,남,23세,부상신고,이륜,남,47세,경상,0,0,1,1,4
ACCIDENT_01006,2019-01-31 09,목요일,비,대구광역시 서구 비산동,교차로 - 교차로안,젖음/습기,차대사람,기타,신호위반,승용,남,44세,상해없음,보행자,여,67세,중상,0,1,0,0,5
ACCIDENT_01007,2019-01-31 09,목요일,비,대구광역시 서구 비산동,단일로 - 기타,젖음/습기,차대차,측면충돌,안전운전불이행,승용,남,54세,기타불명,승용,남,67세,상해없음,0,0,1,0,3
ACCIDENT_01008,2019-01-31 11,목요일,비,대구광역시 서구 평리동,교차로 - 교차로부근,젖음/습기,차대차,측면충돌,안전거리미확보,이륜,남,19세,상해없음,승용,여,34세,경상,0,0,1,0,3
ACCIDENT_01009,2019-01-31 11,목요일,맑음,대구광역시 중구 장관동,단일로 - 기타,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,여,44세,상해없음,보행자,남,43세,경상,0,0,1,0,3
ACCIDENT_01010,2019-01-31 11,목요일,비,대구광역시 북구 동천동,교차로 - 교차로안,젖음/습기,차대차,기타,신호위반,승용,여,41세,상해없음,이륜,남,17세,경상,0,0,1,0,3
ACCIDENT_01011,2019-01-31 14,목요일,비,대구광역시 남구 대명동,교차로 - 교차로부근,젖음/습기,차대차,측면충돌,안전거리미확보,승용,남,27세,상해없음,원동기,남,29세,경상,0,0,1,0,3
ACCIDENT_01012,2019-01-31 14,목요일,맑음,대구광역시 동구 입석동,단일로 - 기타,건조,차대차,측면충돌,중앙선침범,승용,남,61세,상해없음,승용,여,61세,경상,0,1,4,0,17
ACCIDENT_01013,2019-01-31 14,목요일,맑음,대구광역시 북구 읍내동,단일로 - 터널,건조,차대차,측면충돌,안전운전불이행,화물,남,53세,상해없음,화물,남,43세,경상,0,0,1,0,3
ACCIDENT_01014,2019-01-31 15,목요일,맑음,대구광역시 동구 율하동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,여,37세,부상신고,승용,여,42세,경상,0,0,1,1,4
ACCIDENT_01015,2019-01-31 15,목요일,흐림,대구광역시 수성구 연호동,교차로 - 교차로부근,젖음/습기,차대차,추돌,신호위반,화물,남,56세,상해없음,승용,남,36세,경상,0,0,1,0,3
ACCIDENT_01016,2019-01-31 15,목요일,맑음,대구광역시 달서구 두류동,교차로 - 교차로부근,건조,차량단독,기타,안전운전불이행,승용,남,58세,상해없음,,,,,0,0,2,0,6
ACCIDENT_01017,2019-01-31 15,목요일,맑음,대구광역시 북구 서변동,단일로 - 기타,건조,차대차,기타,불법유턴,승용,여,60세,부상신고,승용,여,37세,경상,0,0,1,1,4
ACCIDENT_01018,2019-01-31 18,목요일,맑음,대구광역시 수성구 만촌동,기타 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,여,40세,상해없음,보행자,여,24세,부상신고,0,0,0,1,1
ACCIDENT_01019,2019-01-31 19,목요일,맑음,대구광역시 수성구 지산동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,47세,상해없음,승용,남,63세,경상,0,0,2,0,6
ACCIDENT_01020,2019-01-31 19,목요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,43세,상해없음,이륜,남,19세,경상,0,0,1,0,3
ACCIDENT_01021,2019-01-31 19,목요일,맑음,대구광역시 북구 대현동,단일로 - 기타,건조,차대차,기타,안전운전불이행,이륜,남,17세,부상신고,승용,남,62세,상해없음,0,0,0,1,1
ACCIDENT_01022,2019-01-31 19,목요일,맑음,대구광역시 북구 산격동,단일로 - 기타,건조,차량단독,기타,안전운전불이행,승합,남,41세,상해없음,,,,,0,1,0,0,5
ACCIDENT_01023,2019-01-31 19,목요일,맑음,대구광역시 북구 대현동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,이륜,남,21세,부상신고,승용,남,63세,상해없음,0,0,0,1,1
ACCIDENT_01024,2019-01-31 19,목요일,흐림,대구광역시 달서구 죽전동,단일로 - 기타,건조,차대차,측면충돌,중앙선침범,화물,남,58세,상해없음,이륜,남,47세,중상,0,1,0,0,5
ACCIDENT_01025,2019-01-31 20,목요일,맑음,대구광역시 동구 율하동,교차로 - 교차로부근,건조,차대차,측면충돌,교차로운행방법위반,승용,남,41세,상해없음,이륜,남,19세,경상,0,0,2,0,6
ACCIDENT_01026,2019-01-31 20,목요일,맑음,대구광역시 달서구 송현동,교차로 - 교차로부근,건조,차대차,추돌,안전거리미확보,승용,남,70세,상해없음,승용,여,51세,경상,0,0,1,0,3
