,요일,기상상태,노면상태,사고유형,연,월,일,시간,도시,구,동,도로형태1,도로형태2
13011,3,2,0,1,0,10,24,17,0,6,126,0,3
13012,3,2,0,0,0,10,24,17,0,1,80,0,3
13013,3,2,0,1,0,10,24,17,0,1,151,0,3
13014,3,2,0,1,0,10,24,17,0,1,4,2,5
13015,3,2,0,1,0,10,24,18,0,3,137,2,5
13016,3,2,0,1,0,10,24,18,0,6,68,2,5
13017,3,2,0,1,0,10,24,18,0,1,103,2,5
13018,3,2,0,1,0,10,24,18,0,2,135,2,5
13019,3,2,0,1,0,10,24,18,0,1,125,0,2
13020,3,2,0,1,0,10,24,18,0,4,175,0,3
13021,3,2,0,1,0,10,24,18,0,4,17,0,4
13022,3,2,0,1,0,10,24,19,0,6,44,2,5
13023,3,2,0,1,0,10,24,19,0,1,42,2,5
13024,3,2,0,1,0,10,24,19,0,1,114,2,5
13025,3,2,0,0,0,10,24,19,0,2,34,0,4
13026,3,2,0,0,0,10,24,19,0,5,89,2,5
13027,3,2,0,1,0,10,24,19,0,5,183,0,2
13028,3,2,0,1,0,10,24,19,0,4,21,2,5
13029,3,2,0,1,0,10,24,20,0,0,38,0,3
13030,3,2,0,1,0,10,24,20,0,4,5,0,2
13031,3,2,0,2,0,10,24,20,0,7,22,0,3
13032,3,2,0,0,0,10,24,21,0,3,131,0,2
13033,3,2,0,1,0,10,24,21,0,4,43,2,1
13034,3,2,0,1,0,10,24,21,0,4,106,0,2
13035,3,2,0,1,0,10,24,23,0,1,151,0,3
13036,6,2,0,1,0,10,25,2,0,2,34,0,3
13037,6,2,0,1,0,10,25,2,0,7,120,1,5
13038,6,2,0,1,0,10,25,6,0,2,34,0,3
13039,6,2,0,0,0,10,25,6,0,4,94,2,5
13040,6,2,0,1,0,10,25,6,0,7,159,2,5
13041,6,2,0,1,0,10,25,8,0,3,149,2,0
13042,6,2,0,1,0,10,25,8,0,4,94,2,5
13043,6,2,0,1,0,10,25,8,0,5,89,2,5
13044,6,2,0,0,0,10,25,8,0,4,19,2,5
13045,6,2,0,1,0,10,25,9,0,3,83,2,5
13046,6,2,0,1,0,10,25,9,0,1,103,0,4
13047,6,2,0,0,0,10,25,9,0,5,89,0,3
13048,6,2,0,1,0,10,25,9,0,5,100,2,5
13049,6,2,0,1,0,10,25,10,0,0,38,0,3
13050,6,2,0,1,0,10,25,10,0,3,155,0,3
13051,6,2,0,1,0,10,25,10,0,4,174,2,5
13052,6,2,0,1,0,10,25,11,0,0,152,2,5
13053,6,2,0,1,0,10,25,11,0,6,68,2,5
13054,6,2,0,1,0,10,25,11,0,2,192,0,3
13055,6,2,0,1,0,10,25,13,0,3,15,2,5
13056,6,2,0,1,0,10,25,13,0,3,75,2,5
13057,6,2,0,1,0,10,25,13,0,6,165,0,2
13058,6,2,0,1,0,10,25,13,0,5,153,0,2
13059,6,2,0,2,0,10,25,13,0,7,22,0,3
13060,6,2,0,1,0,10,25,14,0,1,157,0,3
13061,6,2,0,1,0,10,25,14,0,1,157,0,3
13062,6,2,0,1,0,10,25,14,0,1,151,0,3
13063,6,2,0,1,0,10,25,14,0,4,150,2,5
13064,6,2,0,1,0,10,25,15,0,3,75,2,5
13065,6,2,0,1,0,10,25,15,0,2,192,2,5
13066,6,2,0,1,0,10,25,15,0,7,59,0,2
13067,6,2,0,1,0,10,25,16,0,3,129,0,2
13068,6,2,0,0,0,10,25,16,0,1,111,2,5
13069,6,2,0,1,0,10,25,17,0,6,194,2,5
13070,6,2,0,1,0,10,25,17,0,4,91,0,3
13071,6,2,0,1,0,10,25,18,0,4,106,2,5
13072,6,2,0,1,0,10,25,18,0,3,149,2,5
13073,6,2,0,1,0,10,25,18,0,6,71,0,3
13074,6,2,0,2,0,10,25,18,0,6,116,2,5
13075,6,2,0,1,0,10,25,18,0,6,66,2,5
13076,6,2,0,0,0,10,25,18,0,2,135,2,5
13077,6,2,0,0,0,10,25,18,0,5,183,2,5
13078,6,5,0,1,0,10,25,18,0,1,125,2,5
13079,6,5,0,1,0,10,25,18,0,1,125,0,3
13080,6,2,0,0,0,10,25,18,0,4,150,1,5
13081,6,2,0,2,0,10,25,19,0,3,48,2,5
13082,6,2,0,1,0,10,25,19,0,6,68,0,3
13083,6,2,0,1,0,10,25,20,0,0,38,2,5
13084,6,2,0,1,0,10,25,20,0,3,64,2,5
13085,6,2,0,1,0,10,25,21,0,6,77,0,3
13086,6,2,0,0,0,10,25,22,0,1,114,2,5
13087,6,2,0,1,0,10,25,22,0,5,153,0,2
13088,2,2,0,0,0,10,26,2,0,6,77,0,2
13089,2,2,0,1,0,10,26,6,0,3,131,2,5
13090,2,2,0,0,0,10,26,7,0,1,103,0,4
13091,2,2,0,1,0,10,26,7,0,1,36,2,5
13092,2,2,0,1,0,10,26,8,0,0,38,0,2
13093,2,2,0,1,0,10,26,8,0,1,3,0,2
13094,2,2,0,1,0,10,26,8,0,1,111,1,5
13095,2,2,0,1,0,10,26,9,0,6,28,0,2
13096,2,2,0,1,0,10,26,9,0,1,36,2,5
13097,2,2,0,1,0,10,26,9,0,5,183,0,2
13098,2,2,0,1,0,10,26,10,0,6,68,0,2
13099,2,2,0,1,0,10,26,11,0,6,99,2,5
13100,2,5,0,0,0,10,26,11,0,2,34,2,5
13101,2,2,0,1,0,10,26,11,0,2,32,0,2
13102,2,2,0,1,0,10,26,12,0,2,32,1,5
13103,2,2,0,1,0,10,26,13,0,2,146,0,3
13104,2,2,0,1,0,10,26,15,0,3,131,2,5
13105,2,2,0,1,0,10,26,15,0,2,34,2,5
13106,2,2,0,1,0,10,26,16,0,5,25,0,2
13107,2,2,0,0,0,10,26,16,0,1,81,2,5
13108,2,2,0,0,0,10,26,17,0,6,126,0,4
13109,2,2,0,1,0,10,26,17,0,1,138,1,5
13110,2,2,0,1,0,10,26,17,0,1,81,0,2
13111,2,2,0,1,0,10,26,18,0,6,119,0,3
13112,2,2,0,1,0,10,26,18,0,1,80,2,5
13113,2,2,0,1,0,10,26,18,0,1,145,0,3
13114,2,2,0,0,0,10,26,18,0,4,43,0,3
13115,2,2,0,1,0,10,26,18,0,1,111,1,5
13116,2,2,0,1,0,10,26,19,0,0,38,2,5
13117,2,2,0,1,0,10,26,19,0,0,38,0,3
13118,2,2,0,1,0,10,26,19,0,6,165,1,5
13119,2,2,0,1,0,10,26,19,0,5,89,0,3
13120,2,2,0,0,0,10,26,20,0,3,64,2,5
13121,2,2,0,1,0,10,26,20,0,5,183,2,5
13122,2,2,0,1,0,10,26,20,0,1,4,0,2
13123,2,2,0,1,0,10,26,21,0,2,32,0,3
13124,2,2,0,1,0,10,26,21,0,1,4,2,5
13125,2,2,0,1,0,10,26,22,0,3,75,2,5
13126,2,2,0,1,0,10,26,22,0,6,66,0,3
13127,2,2,0,1,0,10,26,23,0,1,114,0,3
13128,2,2,0,1,0,10,26,23,0,4,173,2,5
13129,2,2,0,1,0,10,26,23,0,4,63,0,3
13130,1,2,0,0,0,10,27,5,0,1,138,0,2
13131,1,2,0,0,0,10,27,7,0,1,125,2,5
13132,1,2,0,1,0,10,27,8,0,2,18,2,5
13133,1,2,0,1,0,10,27,8,0,1,151,0,3
13134,1,2,0,1,0,10,27,9,0,1,144,0,3
13135,1,2,0,1,0,10,27,10,0,3,64,0,4
13136,1,2,0,1,0,10,27,10,0,3,64,0,3
13137,1,2,0,1,0,10,27,10,0,5,183,2,5
13138,1,2,0,1,0,10,27,11,0,6,66,0,2
13139,1,2,0,1,0,10,27,12,0,4,31,2,5
13140,1,2,0,1,0,10,27,12,0,4,29,0,3
13141,1,2,0,1,0,10,27,13,0,0,38,2,5
13142,1,2,0,1,0,10,27,13,0,3,131,0,2
13143,1,2,0,1,0,10,27,13,0,1,171,0,3
13144,1,2,0,1,0,10,27,13,0,1,103,0,3
13145,1,2,0,0,0,10,27,14,0,6,78,0,3
13146,1,2,0,1,0,10,27,15,0,6,68,0,2
13147,1,2,0,1,0,10,27,15,0,1,103,2,5
13148,1,2,0,0,0,10,27,16,0,6,194,2,5
13149,1,2,0,1,0,10,27,17,0,6,68,0,3
13150,1,2,0,1,0,10,27,17,0,2,34,0,3
13151,1,2,0,0,0,10,27,17,0,5,183,2,5
13152,1,2,0,1,0,10,27,18,0,6,66,2,5
13153,1,2,0,1,0,10,27,18,0,6,92,0,4
13154,1,2,0,1,0,10,27,18,0,6,118,2,5
13155,1,2,0,1,0,10,27,18,0,1,3,2,5
13156,1,2,0,1,0,10,27,19,0,0,38,0,2
13157,1,2,0,1,0,10,27,19,0,6,68,2,5
13158,1,2,0,1,0,10,27,20,0,3,83,0,2
13159,1,2,0,1,0,10,27,20,0,1,103,2,5
13160,1,2,0,1,0,10,27,20,0,1,36,0,2
13161,1,2,0,1,0,10,27,20,0,2,34,0,3
13162,1,2,0,0,0,10,27,21,0,1,103,2,5
13163,1,2,0,0,0,10,27,22,0,1,103,2,5
13164,1,2,0,1,0,10,27,22,0,5,183,0,2
13165,1,2,0,1,0,10,27,22,0,5,25,2,5
13166,0,2,0,1,0,10,28,1,0,5,89,0,3
13167,0,2,0,1,0,10,28,3,0,7,108,2,5
13168,0,2,0,1,0,10,28,6,0,2,189,2,5
13169,0,2,0,1,0,10,28,6,0,5,183,0,3
13170,0,2,0,0,0,10,28,7,0,6,68,2,5
13171,0,2,0,1,0,10,28,7,0,4,94,2,5
13172,0,2,0,1,0,10,28,7,0,1,65,2,5
13173,0,2,0,0,0,10,28,7,0,1,111,1,5
13174,0,4,1,1,0,10,28,8,0,3,124,0,3
13175,0,2,0,2,0,10,28,8,0,0,82,2,9
13176,0,2,0,1,0,10,28,8,0,2,192,2,5
13177,0,2,0,1,0,10,28,8,0,2,34,2,5
13178,0,2,0,1,0,10,28,8,0,5,89,0,3
13179,0,2,0,1,0,10,28,9,0,2,189,2,5
13180,0,2,0,0,0,10,28,10,0,3,75,2,5
13181,0,2,0,1,0,10,28,10,0,6,68,0,3
13182,0,2,0,1,0,10,28,10,0,2,135,2,5
13183,0,2,0,1,0,10,28,10,0,4,31,0,3
13184,0,2,0,1,0,10,28,11,0,3,2,0,3
13185,0,2,0,1,0,10,28,11,0,7,35,0,3
13186,0,2,0,0,0,10,28,11,0,4,19,2,5
13187,0,2,0,0,0,10,28,12,0,3,155,2,5
13188,0,2,0,1,0,10,28,12,0,4,11,2,5
13189,0,2,0,1,0,10,28,13,0,2,34,2,5
13190,0,2,0,1,0,10,28,13,0,2,34,0,3
13191,0,2,0,1,0,10,28,13,0,5,89,2,5
13192,0,2,0,1,0,10,28,14,0,3,129,1,5
13193,0,2,0,0,0,10,28,14,0,3,169,0,4
13194,0,2,0,1,0,10,28,14,0,6,194,2,5
13195,0,2,0,0,0,10,28,14,0,1,114,2,5
13196,0,2,0,1,0,10,28,14,0,5,183,2,5
13197,0,2,0,1,0,10,28,14,0,1,65,0,3
13198,0,2,0,1,0,10,28,15,0,1,114,2,5
13199,0,2,0,1,0,10,28,15,0,4,174,2,5
13200,0,2,0,2,0,10,28,15,0,5,89,2,5
13201,0,2,0,1,0,10,28,15,0,5,89,2,5
13202,0,2,0,1,0,10,28,15,0,4,63,2,5
13203,0,2,0,1,0,10,28,16,0,2,189,2,5
13204,0,2,0,1,0,10,28,16,0,3,131,0,3
13205,0,2,0,1,0,10,28,17,0,6,71,2,5
13206,0,2,0,1,0,10,28,17,0,1,171,2,5
13207,0,2,0,1,0,10,28,17,0,1,80,0,2
13208,0,2,0,1,0,10,28,18,0,4,27,2,5
13209,0,2,0,1,0,10,28,18,0,0,152,1,5
13210,0,2,0,1,0,10,28,18,0,6,194,2,5
13211,0,2,0,1,0,10,28,18,0,1,49,2,5
13212,0,2,0,1,0,10,28,18,0,4,94,0,2
13213,0,2,0,1,0,10,28,18,0,5,89,2,5
13214,0,2,0,1,0,10,28,18,0,5,183,0,2
13215,0,2,0,1,0,10,28,19,0,6,165,2,5
13216,0,2,0,1,0,10,28,19,0,6,99,2,5
13217,0,2,0,1,0,10,28,19,0,4,79,0,3
13218,0,2,0,1,0,10,28,19,0,5,166,2,5
13219,0,2,0,1,0,10,28,19,0,1,4,0,2
13220,0,2,0,1,0,10,28,20,0,3,149,2,5
13221,0,2,0,1,0,10,28,20,0,5,89,1,5
13222,0,2,0,1,0,10,28,20,0,1,125,2,5
13223,0,2,0,1,0,10,28,20,0,1,138,1,5
13224,0,2,0,0,0,10,28,21,0,1,65,2,5
13225,0,2,0,1,0,10,28,23,0,3,129,2,5
13226,0,2,0,1,0,10,28,23,0,1,171,2,5
13227,0,2,0,1,0,10,28,23,0,4,94,0,3
13228,5,2,0,1,0,10,29,0,0,6,78,2,5
13229,5,2,0,1,0,10,29,0,0,7,13,0,3
13230,5,2,0,1,0,10,29,1,0,6,66,2,5
13231,5,2,0,1,0,10,29,2,0,1,151,0,3
13232,5,2,0,1,0,10,29,3,0,0,38,0,3
13233,5,2,0,2,0,10,29,3,0,1,80,2,5
13234,5,2,0,1,0,10,29,5,0,6,168,0,3
13235,5,2,0,0,0,10,29,5,0,1,103,2,5
13236,5,2,0,1,0,10,29,6,0,6,68,2,5
13237,5,2,0,1,0,10,29,6,0,5,89,0,3
13238,5,2,0,0,0,10,29,7,0,4,70,0,2
13239,5,2,0,1,0,10,29,10,0,3,195,2,5
13240,5,2,0,1,0,10,29,10,0,1,49,2,5
13241,5,2,0,1,0,10,29,10,0,5,183,2,5
13242,5,2,0,1,0,10,29,10,0,4,91,0,3
13243,5,2,0,1,0,10,29,11,0,6,68,2,5
13244,5,2,0,1,0,10,29,11,0,4,94,2,5
13245,5,2,0,1,0,10,29,12,0,3,129,0,3
13246,5,2,0,1,0,10,29,12,0,7,40,0,3
13247,5,2,0,1,0,10,29,12,0,1,138,1,5
13248,5,2,0,1,0,10,29,13,0,3,110,2,5
13249,5,2,0,2,0,10,29,13,0,6,68,2,5
13250,5,2,0,0,0,10,29,13,0,5,183,2,5
13251,5,2,0,1,0,10,29,13,0,7,98,2,5
13252,5,2,0,1,0,10,29,14,0,3,131,0,2
13253,5,2,0,1,0,10,29,14,0,6,66,0,3
13254,5,2,0,1,0,10,29,15,0,5,25,2,5
13255,5,2,0,1,0,10,29,15,0,7,39,2,5
13256,5,2,0,1,0,10,29,15,0,1,81,1,5
13257,5,2,0,1,0,10,29,16,0,3,128,0,3
13258,5,2,0,1,0,10,29,16,0,4,12,2,5
13259,5,2,0,1,0,10,29,16,0,7,84,2,5
13260,5,2,0,1,0,10,29,16,0,4,63,2,5
13261,5,2,0,1,0,10,29,17,0,3,155,2,5
13262,5,2,0,1,0,10,29,17,0,3,131,2,5
13263,5,2,0,1,0,10,29,17,0,6,99,0,2
13264,5,2,0,1,0,10,29,17,0,1,42,2,5
13265,5,2,0,1,0,10,29,17,0,1,114,0,2
13266,5,2,0,0,0,10,29,18,0,3,195,0,2
13267,5,2,0,0,0,10,29,18,0,6,194,2,5
13268,5,2,0,1,0,10,29,18,0,7,39,2,5
13269,5,2,0,0,0,10,29,19,0,3,131,2,5
13270,5,2,0,1,0,10,29,19,0,6,68,0,2
13271,5,2,0,1,0,10,29,19,0,1,144,0,3
13272,5,2,0,0,0,10,29,19,0,4,150,2,5
13273,5,2,0,1,0,10,29,21,0,1,138,0,3
13274,5,2,0,2,0,10,29,21,0,1,138,1,5
13275,5,2,0,1,0,10,29,21,0,1,151,2,5
13276,5,2,0,1,0,10,29,23,0,7,22,2,5
13277,5,2,0,0,0,10,29,23,0,6,168,2,5
13278,4,2,0,1,0,11,0,0,0,0,38,0,2
13279,4,2,0,1,0,11,0,0,0,7,84,2,5
13280,4,2,0,1,0,11,0,0,0,1,125,0,3
13281,4,2,0,0,0,11,0,1,0,1,65,2,5
13282,4,2,0,1,0,11,0,1,0,1,138,0,2
13283,4,2,0,1,0,11,0,2,0,5,89,2,5
13284,4,2,0,0,0,11,0,2,0,7,96,2,5
13285,4,2,0,1,0,11,0,3,0,3,131,0,3
13286,4,2,0,1,0,11,0,3,0,5,25,0,2
13287,4,2,0,1,0,11,0,9,0,4,94,0,3
13288,4,3,4,1,0,11,0,11,0,0,38,0,3
13289,4,3,4,1,0,11,0,11,0,0,152,0,3
13290,4,3,4,1,0,11,0,11,0,0,38,2,5
13291,4,2,0,1,0,11,0,11,0,3,167,0,3
13292,4,2,0,0,0,11,0,14,0,3,110,0,3
13293,4,3,4,1,0,11,0,14,0,6,117,0,3
13294,4,3,4,1,0,11,0,14,0,5,89,2,5
13295,4,3,4,1,0,11,0,15,0,3,129,2,5
13296,4,2,4,1,0,11,0,15,0,6,117,2,5
13297,4,3,4,1,0,11,0,16,0,0,82,1,5
13298,4,2,4,1,0,11,0,16,0,4,17,2,5
13299,4,3,4,1,0,11,0,17,0,6,78,2,5
13300,4,2,4,1,0,11,0,17,0,3,149,2,5
13301,4,2,0,1,0,11,0,17,0,3,88,0,2
13302,4,2,0,1,0,11,0,17,0,6,118,0,3
13303,4,3,4,1,0,11,0,18,0,3,149,1,5
13304,4,2,0,1,0,11,0,18,0,6,126,0,2
13305,4,3,4,1,0,11,0,18,0,1,151,0,3
13306,4,3,4,1,0,11,0,19,0,6,78,2,5
13307,4,3,4,0,0,11,0,19,0,1,171,4,7
13308,4,3,4,0,0,11,0,19,0,2,34,2,5
13309,4,3,4,1,0,11,0,19,0,5,25,0,3
13310,4,3,4,1,0,11,0,19,0,1,125,2,5
13311,4,3,4,1,0,11,0,20,0,6,119,2,5
13312,4,3,4,1,0,11,0,20,0,4,94,0,2
13313,4,3,4,1,0,11,0,21,0,3,169,0,2
13314,4,3,4,1,0,11,0,21,0,5,183,0,2
13315,4,3,4,1,0,11,0,22,0,4,175,0,3
13316,4,3,4,0,0,11,0,23,0,6,168,1,5
13317,3,2,0,1,0,11,1,1,0,2,189,0,3
13318,3,2,0,0,0,11,1,2,0,3,169,2,5
13319,3,2,0,1,0,11,1,7,0,0,82,0,3
13320,3,2,0,1,0,11,1,7,0,2,32,2,5
13321,3,2,0,1,0,11,1,8,0,6,71,0,2
13322,3,2,0,1,0,11,1,8,0,6,165,2,5
13323,3,2,0,1,0,11,1,8,0,4,174,0,3
13324,3,2,0,1,0,11,1,9,0,5,25,0,4
13325,3,2,0,1,0,11,1,10,0,3,129,0,3
13326,3,2,0,1,0,11,1,11,0,3,137,0,3
13327,3,2,0,1,0,11,1,12,0,1,42,0,2
13328,3,2,0,1,0,11,1,12,0,4,17,0,2
13329,3,2,0,1,0,11,1,14,0,0,38,2,5
13330,3,2,0,1,0,11,1,14,0,6,165,2,5
13331,3,2,0,1,0,11,1,14,0,1,125,0,3
13332,3,2,0,1,0,11,1,15,0,3,129,2,5
13333,3,2,0,1,0,11,1,15,0,6,194,0,3
13334,3,2,0,1,0,11,1,15,0,7,8,0,3
13335,3,2,0,0,0,11,1,15,0,7,40,2,5
13336,3,2,0,2,0,11,1,15,0,4,14,2,5
13337,3,2,0,1,0,11,1,16,0,3,83,2,5
13338,3,2,0,1,0,11,1,16,0,3,195,2,5
13339,3,2,0,1,0,11,1,16,0,5,89,0,2
13340,3,2,0,0,0,11,1,17,0,3,128,0,4
13341,3,2,0,1,0,11,1,17,0,4,63,0,3
13342,3,2,0,1,0,11,1,17,0,4,63,0,3
13343,3,2,0,1,0,11,1,18,0,0,38,2,5
13344,3,2,0,0,0,11,1,18,0,1,103,2,5
13345,3,2,0,1,0,11,1,18,0,4,63,0,2
13346,3,2,0,1,0,11,1,19,0,0,38,2,5
13347,3,2,0,1,0,11,1,19,0,4,17,2,5
13348,3,2,0,0,0,11,1,22,0,1,103,0,3
13349,6,2,0,1,0,11,2,0,0,5,183,2,5
13350,6,2,0,1,0,11,2,5,0,4,43,0,3
13351,6,2,0,0,0,11,2,7,0,1,171,2,5
13352,6,2,0,1,0,11,2,7,0,1,144,2,5
13353,6,2,0,1,0,11,2,7,0,1,125,0,2
13354,6,2,0,1,0,11,2,8,0,6,117,0,2
13355,6,2,2,2,0,11,2,8,0,2,135,1,5
13356,6,2,0,1,0,11,2,8,0,5,25,0,2
13357,6,2,0,1,0,11,2,9,0,3,195,2,5
13358,6,2,0,0,0,11,2,9,0,1,103,2,5
13359,6,2,0,1,0,11,2,9,0,2,146,0,3
13360,6,2,0,1,0,11,2,11,0,5,89,1,5
13361,6,2,0,1,0,11,2,12,0,6,194,0,3
13362,6,2,0,1,0,11,2,12,0,6,68,1,5
13363,6,2,0,1,0,11,2,12,0,1,114,0,3
13364,6,2,0,1,0,11,2,12,0,5,89,0,2
13365,6,2,0,0,0,11,2,12,0,1,125,0,4
13366,6,2,0,1,0,11,2,13,0,3,170,2,5
13367,6,2,0,1,0,11,2,13,0,4,63,0,3
13368,6,2,0,1,0,11,2,14,0,3,88,0,3
13369,6,2,0,1,0,11,2,14,0,3,169,2,5
13370,6,2,0,1,0,11,2,14,0,6,99,0,3
13371,6,2,0,1,0,11,2,14,0,1,111,0,3
13372,6,2,0,1,0,11,2,14,0,1,138,2,5
13373,6,2,0,1,0,11,2,15,0,0,38,0,3
13374,6,2,0,1,0,11,2,15,0,3,90,0,3
13375,6,2,0,0,0,11,2,15,0,3,149,0,4
13376,6,2,0,1,0,11,2,15,0,2,32,0,3
13377,6,2,0,1,0,11,2,15,0,2,192,0,2
13378,6,2,0,1,0,11,2,15,0,5,153,0,2
13379,6,2,0,1,0,11,2,16,0,3,169,2,5
13380,6,2,0,1,0,11,2,16,0,1,103,2,5
13381,6,2,0,1,0,11,2,16,0,5,153,0,3
13382,6,2,0,1,0,11,2,18,0,6,66,0,3
13383,6,2,0,1,0,11,2,18,0,1,147,0,3
13384,6,2,0,1,0,11,2,18,0,1,80,2,5
13385,6,2,0,1,0,11,2,19,0,5,89,2,5
13386,6,2,0,1,0,11,2,20,0,1,4,0,3
13387,6,2,0,1,0,11,2,21,0,3,129,2,5
13388,6,2,0,1,0,11,2,21,0,2,146,2,5
13389,6,2,0,1,0,11,2,21,0,1,81,0,3
13390,6,2,0,1,0,11,2,22,0,1,80,0,3
13391,6,2,0,1,0,11,2,23,0,6,194,0,3
13392,2,2,0,1,0,11,3,6,0,3,131,0,3
13393,2,2,0,1,0,11,3,8,0,1,125,2,5
13394,2,2,0,1,0,11,3,8,0,1,111,2,5
13395,2,2,0,1,0,11,3,9,0,3,169,0,3
13396,2,2,0,2,0,11,3,9,0,3,129,2,5
13397,2,2,0,1,0,11,3,9,0,1,111,2,5
13398,2,2,0,1,0,11,3,9,0,4,150,0,2
13399,2,2,0,1,0,11,3,10,0,3,75,0,3
13400,2,2,0,1,0,11,3,10,0,6,66,0,3
13401,2,2,0,1,0,11,3,10,0,1,103,0,3
13402,2,2,0,1,0,11,3,10,0,4,63,0,3
13403,2,2,0,0,0,11,3,11,0,3,131,2,5
13404,2,2,0,1,0,11,3,12,0,3,129,0,2
13405,2,2,0,1,0,11,3,12,0,6,68,2,5
13406,2,2,0,0,0,11,3,12,0,1,114,2,5
13407,2,2,0,1,0,11,3,13,0,6,168,2,5
13408,2,2,0,1,0,11,3,13,0,1,65,0,2
13409,2,2,0,1,0,11,3,14,0,5,25,0,3
13410,2,2,0,1,0,11,3,14,0,1,111,0,3
13411,2,2,0,1,0,11,3,15,0,6,119,0,2
13412,2,2,0,1,0,11,3,15,0,1,147,2,5
13413,2,2,0,1,0,11,3,15,0,5,25,0,2
13414,2,2,0,1,0,11,3,17,0,3,195,0,3
13415,2,2,0,1,0,11,3,17,0,3,129,2,5
13416,2,2,0,1,0,11,3,17,0,6,68,2,5
13417,2,2,0,0,0,11,3,17,0,6,118,0,2
13418,2,2,0,2,0,11,3,17,0,7,58,2,5
13419,2,2,0,0,0,11,3,17,0,1,157,1,5
13420,2,2,0,0,0,11,3,17,0,1,125,0,4
13421,2,2,0,1,0,11,3,18,0,6,78,0,3
13422,2,2,0,1,0,11,3,18,0,1,103,0,3
13423,2,2,0,1,0,11,3,18,0,5,89,2,5
13424,2,2,0,0,0,11,3,18,0,1,111,0,4
13425,2,2,0,0,0,11,3,19,0,6,77,2,5
13426,2,2,0,1,0,11,3,19,0,1,81,0,2
13427,2,2,0,1,0,11,3,20,0,1,36,2,5
13428,2,2,0,2,0,11,3,20,0,4,43,2,5
13429,2,2,0,1,0,11,3,21,0,3,75,2,5
13430,2,2,0,1,0,11,3,22,0,6,68,0,3
13431,2,2,0,1,0,11,3,22,0,1,151,2,5
13432,1,2,0,1,0,11,4,5,0,6,44,0,3
13433,1,2,0,1,0,11,4,9,0,5,166,0,2
13434,1,2,0,1,0,11,4,10,0,4,174,0,3
13435,1,2,0,1,0,11,4,12,0,1,144,2,5
13436,1,2,0,2,0,11,4,13,0,3,88,2,5
13437,1,2,0,1,0,11,4,13,0,4,106,2,5
13438,1,2,0,1,0,11,4,14,0,2,146,2,5
13439,1,2,0,1,0,11,4,15,0,0,38,2,5
13440,1,2,0,0,0,11,4,15,0,5,25,2,5
13441,1,2,0,0,0,11,4,16,0,3,75,0,4
13442,1,2,0,1,0,11,4,16,0,4,31,2,5
13443,1,2,0,1,0,11,4,17,0,6,168,0,3
13444,1,2,0,0,0,11,4,18,0,3,131,1,5
13445,1,2,0,1,0,11,4,18,0,6,68,2,5
13446,1,2,0,1,0,11,4,18,0,1,138,2,5
13447,1,2,0,1,0,11,4,18,0,1,111,0,2
13448,1,2,0,1,0,11,4,19,0,2,192,2,5
13449,1,2,0,1,0,11,4,20,0,1,171,0,2
13450,1,2,0,0,0,11,4,20,0,1,151,2,5
13451,1,2,0,1,0,11,4,21,0,1,171,0,3
13452,1,2,0,1,0,11,4,22,0,0,82,2,5
13453,1,2,0,0,0,11,4,23,0,3,124,2,5
13454,0,2,0,1,0,11,5,0,0,2,32,0,3
13455,0,2,0,1,0,11,5,6,0,4,106,2,1
13456,0,2,0,1,0,11,5,6,0,4,70,0,2
13457,0,2,0,1,0,11,5,7,0,6,68,1,5
13458,0,2,0,1,0,11,5,7,0,2,192,2,5
13459,0,2,0,1,0,11,5,7,0,1,163,2,5
13460,0,2,0,1,0,11,5,8,0,6,168,2,5
13461,0,2,0,1,0,11,5,8,0,1,36,0,3
13462,0,2,0,1,0,11,5,8,0,1,144,0,3
13463,0,2,0,1,0,11,5,8,0,4,174,1,5
13464,0,2,0,1,0,11,5,8,0,4,174,0,2
13465,0,2,0,2,0,11,5,9,0,3,131,2,5
13466,0,2,0,1,0,11,5,9,0,1,144,0,2
13467,0,2,0,1,0,11,5,9,0,4,94,1,5
13468,0,2,0,0,0,11,5,9,0,7,22,2,5
13469,0,2,0,0,0,11,5,9,0,4,175,2,5
13470,0,2,0,1,0,11,5,9,0,4,150,2,5
13471,0,2,0,1,0,11,5,10,0,5,183,2,5
13472,0,2,0,1,0,11,5,11,0,6,78,0,3
13473,0,2,0,1,0,11,5,12,0,4,160,2,5
13474,0,2,0,0,0,11,5,13,0,0,38,0,3
13475,0,2,0,1,0,11,5,13,0,3,129,2,5
13476,0,2,0,0,0,11,5,13,0,6,68,2,5
13477,0,2,0,1,0,11,5,13,0,7,39,2,5
13478,0,2,0,1,0,11,5,13,0,1,65,0,3
13479,0,2,0,1,0,11,5,13,0,4,63,2,5
13480,0,2,0,0,0,11,5,14,0,4,79,0,3
13481,0,2,0,2,0,11,5,14,0,4,173,2,5
13482,0,2,0,1,0,11,5,15,0,0,82,2,5
13483,0,2,0,1,0,11,5,15,0,2,34,2,5
13484,0,2,0,1,0,11,5,15,0,7,98,2,5
13485,0,2,0,1,0,11,5,15,0,1,4,0,3
13486,0,2,0,0,0,11,5,16,0,3,149,2,5
13487,0,2,0,1,0,11,5,16,0,5,183,2,5
13488,0,2,0,0,0,11,5,16,0,1,138,0,4
13489,0,2,0,1,0,11,5,17,0,3,88,2,5
13490,0,2,0,0,0,11,5,17,0,5,89,0,2
13491,0,2,0,0,0,11,5,17,0,1,151,2,5
