,ID,요일,기상상태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,연,월,일,시간,도시,구,동,도로형태1,도로형태2,설치개수,cnt,급지구분_1,급지구분_2,급지구분_3
1803,ACCIDENT_01803,일요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,여,39세,상해없음,승용,남,60세,경상,2019,2,24,10,대구광역시,달서구,상인동,교차로,교차로안,843.0,,0.0,0.0,5.0
1804,ACCIDENT_01804,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,46세,상해없음,이륜,남,23세,중상,2019,2,24,11,대구광역시,서구,중리동,교차로,교차로안,,,,,
1805,ACCIDENT_01805,일요일,맑음,건조,차대사람,횡단중,안전운전불이행,승용,남,55세,상해없음,보행자,남,17세,경상,2019,2,24,13,대구광역시,동구,불로동,단일로,기타,622.0,,0.0,0.0,2.0
1806,ACCIDENT_01806,일요일,맑음,건조,차대차,후진중충돌,안전운전불이행,승용,여,54세,상해없음,승용,남,47세,경상,2019,2,24,13,대구광역시,동구,지저동,주차장,주차장,420.0,,0.0,0.0,3.0
1807,ACCIDENT_01807,일요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,64세,상해없음,승용,남,48세,중상,2019,2,24,13,대구광역시,수성구,두산동,단일로,기타,473.0,5.0,,,
1808,ACCIDENT_01808,일요일,맑음,건조,차대차,추돌,안전운전불이행,이륜,남,18세,경상,승용,남,24세,상해없음,2019,2,24,14,대구광역시,수성구,만촌동,단일로,기타,,,,,
1809,ACCIDENT_01809,일요일,맑음,건조,차대차,기타,안전운전불이행,승용,여,60세,상해없음,원동기,남,49세,부상신고,2019,2,24,15,대구광역시,동구,지저동,단일로,기타,420.0,,0.0,0.0,3.0
1810,ACCIDENT_01810,일요일,맑음,건조,차대사람,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,여,51세,경상,2019,2,24,17,대구광역시,달서구,신당동,단일로,기타,528.0,,0.0,3.0,3.0
1811,ACCIDENT_01811,일요일,맑음,건조,차대차,측면충돌,중앙선침범,승용,여,40세,상해없음,승용,여,52세,경상,2019,2,24,18,대구광역시,달서구,두류동,단일로,기타,1290.0,,0.0,3.0,3.0
1812,ACCIDENT_01812,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,화물,남,56세,상해없음,승용,여,60세,중상,2019,2,24,19,대구광역시,동구,지묘동,단일로,기타,169.0,,,,
1813,ACCIDENT_01813,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,29세,상해없음,이륜,남,43세,중상,2019,2,24,20,대구광역시,북구,칠성동2가,교차로,교차로안,268.0,4.0,20.0,0.0,0.0
1814,ACCIDENT_01814,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,68세,중상,승용,여,61세,경상,2019,2,24,20,대구광역시,북구,침산동,단일로,기타,732.0,7.0,8.0,15.0,2.0
1815,ACCIDENT_01815,일요일,맑음,건조,차대차,기타,안전거리미확보,승용,남,31세,상해없음,이륜,남,40세,경상,2019,2,24,21,대구광역시,달서구,대천동,단일로,기타,108.0,,,,
1816,ACCIDENT_01816,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,43세,상해없음,승용,남,25세,경상,2019,2,24,22,대구광역시,수성구,범어동,단일로,기타,,,,,
1817,ACCIDENT_01817,일요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,67세,상해없음,승용,여,27세,경상,2019,2,24,22,대구광역시,서구,중리동,교차로,교차로안,,,,,
1818,ACCIDENT_01818,일요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,46세,경상,이륜,남,19세,중상,2019,2,24,23,대구광역시,북구,국우동,교차로,교차로안,174.0,6.0,,,
1819,ACCIDENT_01819,월요일,맑음,건조,차대차,추돌,안전운전불이행,승용,여,68세,상해없음,화물,남,57세,기타불명,2019,2,25,1,대구광역시,북구,산격동,단일로,기타,968.0,8.0,0.0,29.0,13.0
1820,ACCIDENT_01820,월요일,맑음,건조,차대차,추돌,안전운전불이행,승용,여,23세,상해없음,화물,남,25세,상해없음,2019,2,25,4,대구광역시,달서구,대천동,단일로,기타,108.0,,,,
1821,ACCIDENT_01821,월요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,51세,상해없음,승용,남,61세,경상,2019,2,25,7,대구광역시,동구,효목동,단일로,고가도로위,1164.0,,,,
1822,ACCIDENT_01822,월요일,맑음,건조,차대사람,기타,안전운전불이행,승용,남,33세,상해없음,보행자,여,22세,중상,2019,2,25,9,대구광역시,남구,대명동,기타,기타,5377.0,26.0,20.0,1.0,0.0
1823,ACCIDENT_01823,월요일,맑음,건조,차대차,기타,안전운전불이행,기타불명,남,52세,상해없음,자전거,남,71세,경상,2019,2,25,9,대구광역시,동구,도동,단일로,기타,312.0,,0.0,0.0,2.0
1824,ACCIDENT_01824,월요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,30세,상해없음,승용,남,59세,경상,2019,2,25,10,대구광역시,북구,읍내동,교차로,교차로부근,369.0,13.0,0.0,13.0,2.0
1825,ACCIDENT_01825,월요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,여,24세,경상,승용,여,33세,경상,2019,2,25,11,대구광역시,수성구,시지동,단일로,기타,,,,,
1826,ACCIDENT_01826,월요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,68세,경상,승용,여,41세,경상,2019,2,25,11,대구광역시,달성군,유가읍,교차로,교차로부근,454.0,6.0,0.0,0.0,2.0
1827,ACCIDENT_01827,월요일,맑음,건조,차대사람,횡단중,안전운전불이행,승용,남,59세,상해없음,보행자,여,23세,중상,2019,2,25,11,대구광역시,북구,동천동,교차로,교차로부근,70.0,7.0,0.0,0.0,7.0
1828,ACCIDENT_01828,월요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,52세,상해없음,승용,여,61세,경상,2019,2,25,12,대구광역시,서구,중리동,교차로,교차로부근,,,,,
1829,ACCIDENT_01829,월요일,맑음,건조,차대차,후진중충돌,불법유턴,승용,남,53세,상해없음,승용,여,20세,경상,2019,2,25,13,대구광역시,달서구,본리동,단일로,기타,258.0,,0.0,3.0,1.0
1830,ACCIDENT_01830,월요일,맑음,건조,차대차,추돌,안전운전불이행,승용,여,32세,상해없음,승용,남,33세,경상,2019,2,25,14,대구광역시,수성구,두산동,교차로,교차로부근,473.0,5.0,,,
1831,ACCIDENT_01831,월요일,맑음,건조,차대차,기타,안전거리미확보,화물,남,48세,상해없음,승용,여,56세,경상,2019,2,25,14,대구광역시,북구,산격동,단일로,기타,968.0,8.0,0.0,29.0,13.0
1832,ACCIDENT_01832,월요일,맑음,건조,차대사람,횡단중,보행자보호의무위반,승용,남,66세,상해없음,보행자,여,64세,경상,2019,2,25,14,대구광역시,달서구,성당동,단일로,기타,46.0,,0.0,1.0,2.0
1833,ACCIDENT_01833,월요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,25세,상해없음,승용,여,74세,중상,2019,2,25,14,대구광역시,달서구,이곡동,단일로,기타,404.0,,0.0,1.0,1.0
1834,ACCIDENT_01834,월요일,맑음,건조,차대차,기타,신호위반,승용,여,65세,중상,화물,남,59세,경상,2019,2,25,15,대구광역시,동구,지묘동,교차로,교차로안,169.0,,,,
1835,ACCIDENT_01835,월요일,맑음,건조,차대사람,횡단중,기타,승용,여,39세,상해없음,보행자,남,6세,중상,2019,2,25,15,대구광역시,수성구,매호동,단일로,기타,,,,,
1836,ACCIDENT_01836,월요일,맑음,건조,차대사람,횡단중,안전운전불이행,승용,남,62세,상해없음,보행자,남,7세,경상,2019,2,25,16,대구광역시,동구,방촌동,교차로,교차로부근,917.0,,0.0,0.0,2.0
1837,ACCIDENT_01837,월요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,남,57세,상해없음,승용,여,30세,경상,2019,2,25,16,대구광역시,중구,삼덕동1가,교차로,교차로안,90.0,,8.0,0.0,0.0
1838,ACCIDENT_01838,월요일,맑음,건조,차대사람,보도통행중,안전운전불이행,승용,남,68세,상해없음,보행자,남,61세,경상,2019,2,25,16,대구광역시,달서구,용산동,단일로,기타,480.0,,0.0,2.0,2.0
1839,ACCIDENT_01839,월요일,맑음,젖음/습기,차대차,기타,안전운전불이행,승용,여,40세,상해없음,자전거,남,70세,경상,2019,2,25,16,대구광역시,달서구,성당동,교차로,교차로안,46.0,,0.0,1.0,2.0
1840,ACCIDENT_01840,월요일,맑음,건조,차대사람,횡단중,안전운전불이행,승용,남,48세,상해없음,보행자,남,62세,경상,2019,2,25,17,대구광역시,동구,율하동,단일로,기타,407.0,,0.0,0.0,4.0
1841,ACCIDENT_01841,월요일,맑음,건조,차대차,측면충돌,안전거리미확보,승합,남,49세,상해없음,승용,남,58세,경상,2019,2,25,17,대구광역시,달서구,진천동,단일로,기타,627.0,,0.0,1.0,3.0
1842,ACCIDENT_01842,월요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,57세,상해없음,화물,남,63세,경상,2019,2,25,18,대구광역시,동구,지저동,단일로,기타,420.0,,0.0,0.0,3.0
1843,ACCIDENT_01843,월요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,22세,상해없음,승용,남,44세,중상,2019,2,25,18,대구광역시,동구,용계동,단일로,기타,352.0,,,,
1844,ACCIDENT_01844,월요일,맑음,건조,차대차,추돌,안전거리미확보,승용,남,56세,상해없음,이륜,남,26세,중상,2019,2,25,18,대구광역시,수성구,매호동,단일로,기타,,,,,
1845,ACCIDENT_01845,월요일,맑음,건조,차량단독,기타,안전운전불이행,승합,남,56세,상해없음,,,,,2019,2,25,19,대구광역시,동구,신암동,단일로,기타,2057.0,,0.0,1.0,0.0
1846,ACCIDENT_01846,월요일,맑음,건조,차대차,기타,안전운전불이행,건설기계,남,44세,상해없음,이륜,남,19세,경상,2019,2,25,19,대구광역시,북구,구암동,단일로,기타,273.0,10.0,0.0,0.0,7.0
1847,ACCIDENT_01847,월요일,맑음,건조,차대차,측면충돌,신호위반,승용,여,27세,경상,승용,남,50세,경상,2019,2,25,19,대구광역시,북구,관음동,교차로,교차로안,217.0,5.0,0.0,14.0,1.0
1848,ACCIDENT_01848,월요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,이륜,남,55세,부상신고,승용,여,58세,상해없음,2019,2,25,20,대구광역시,동구,불로동,교차로,교차로안,622.0,,0.0,0.0,2.0
1849,ACCIDENT_01849,월요일,맑음,건조,차대차,추돌,안전운전불이행,승용,여,50세,상해없음,이륜,남,17세,경상,2019,2,25,23,대구광역시,수성구,두산동,단일로,기타,473.0,5.0,,,
1850,ACCIDENT_01850,화요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,28세,상해없음,승용,남,55세,경상,2019,2,26,1,대구광역시,달서구,이곡동,단일로,기타,404.0,,0.0,1.0,1.0
1851,ACCIDENT_01851,화요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,28세,사망,화물,남,53세,경상,2019,2,26,1,대구광역시,북구,서변동,단일로,터널,237.0,5.0,0.0,0.0,3.0
1852,ACCIDENT_01852,화요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,56세,상해없음,승용,남,25세,경상,2019,2,26,2,대구광역시,달서구,도원동,교차로,교차로부근,91.0,,0.0,0.0,2.0
1853,ACCIDENT_01853,화요일,맑음,건조,차대차,측면충돌,신호위반,승합,남,23세,상해없음,승용,여,22세,경상,2019,2,26,5,대구광역시,서구,내당동,교차로,교차로안,,,,,
1854,ACCIDENT_01854,화요일,맑음,건조,차대차,기타,안전운전불이행,자전거,남,11세,상해없음,자전거,남,76세,중상,2019,2,26,8,대구광역시,북구,복현동,단일로,기타,534.0,11.0,0.0,9.0,5.0
1855,ACCIDENT_01855,화요일,맑음,건조,차대차,추돌,안전운전불이행,승합,남,57세,상해없음,승용,여,56세,경상,2019,2,26,8,대구광역시,중구,봉산동,단일로,기타,214.0,2.0,11.0,0.0,0.0
1856,ACCIDENT_01856,화요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,77세,상해없음,승용,여,51세,경상,2019,2,26,8,대구광역시,중구,대봉동,단일로,기타,637.0,,5.0,0.0,0.0
1857,ACCIDENT_01857,화요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,화물,남,44세,상해없음,승용,여,55세,경상,2019,2,26,9,대구광역시,달서구,월성동,교차로,교차로안,164.0,,0.0,1.0,0.0
1858,ACCIDENT_01858,화요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,여,59세,상해없음,승용,남,49세,경상,2019,2,26,9,대구광역시,서구,평리동,교차로,교차로부근,,,,,
1859,ACCIDENT_01859,화요일,맑음,건조,차대차,기타,안전운전불이행,화물,남,82세,상해없음,화물,남,72세,경상,2019,2,26,9,대구광역시,북구,읍내동,단일로,기타,369.0,13.0,0.0,13.0,2.0
1860,ACCIDENT_01860,화요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,48세,상해없음,승합,남,62세,경상,2019,2,26,10,대구광역시,달서구,상인동,단일로,기타,843.0,,0.0,0.0,5.0
1861,ACCIDENT_01861,화요일,맑음,건조,차대차,추돌,안전거리미확보,승용,남,55세,기타불명,승용,남,32세,경상,2019,2,26,10,대구광역시,북구,산격동,교차로,교차로안,968.0,8.0,0.0,29.0,13.0
1862,ACCIDENT_01862,화요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,남,51세,상해없음,이륜,남,42세,경상,2019,2,26,10,대구광역시,달서구,장기동,단일로,기타,335.0,,0.0,2.0,1.0
1863,ACCIDENT_01863,화요일,맑음,건조,차대차,후진중충돌,안전운전불이행,승용,여,44세,기타불명,승용,남,66세,경상,2019,2,26,11,대구광역시,수성구,황금동,단일로,기타,,,,,
1864,ACCIDENT_01864,화요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,64세,상해없음,승용,여,53세,상해없음,2019,2,26,11,대구광역시,서구,내당동,단일로,기타,,,,,
1865,ACCIDENT_01865,화요일,맑음,건조,차대사람,횡단중,보행자보호의무위반,화물,남,44세,상해없음,보행자,남,57세,경상,2019,2,26,13,대구광역시,서구,평리동,단일로,기타,,,,,
1866,ACCIDENT_01866,화요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,59세,상해없음,승용,여,53세,경상,2019,2,26,14,대구광역시,동구,효목동,교차로,교차로안,1164.0,,,,
1867,ACCIDENT_01867,화요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,여,54세,상해없음,이륜,남,16세,상해없음,2019,2,26,14,대구광역시,달성군,화원읍,단일로,기타,940.0,19.0,0.0,0.0,14.0
1868,ACCIDENT_01868,화요일,맑음,건조,차대사람,차도통행중,안전운전불이행,화물,남,52세,상해없음,보행자,여,81세,중상,2019,2,26,14,대구광역시,서구,내당동,단일로,기타,,,,,
1869,ACCIDENT_01869,화요일,맑음,건조,차대사람,차도통행중,안전운전불이행,승용,여,53세,상해없음,보행자,여,57세,중상,2019,2,26,14,대구광역시,서구,내당동,교차로,교차로안,,,,,
1870,ACCIDENT_01870,화요일,맑음,건조,차대차,측면충돌,중앙선침범,승용,남,52세,상해없음,이륜,남,33세,중상,2019,2,26,15,대구광역시,달서구,진천동,단일로,기타,627.0,,0.0,1.0,3.0
1871,ACCIDENT_01871,화요일,맑음,건조,차대차,측면충돌,중앙선침범,이륜,남,29세,상해없음,이륜,남,41세,경상,2019,2,26,15,대구광역시,달서구,상인동,단일로,기타,843.0,,0.0,0.0,5.0
1872,ACCIDENT_01872,화요일,맑음,건조,차대차,측면충돌,안전거리미확보,건설기계,남,38세,부상신고,승용,남,60세,경상,2019,2,26,15,대구광역시,서구,내당동,단일로,기타,,,,,
1873,ACCIDENT_01873,화요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,51세,상해없음,화물,남,43세,경상,2019,2,26,15,대구광역시,북구,태전동,단일로,기타,306.0,13.0,0.0,14.0,1.0
1874,ACCIDENT_01874,화요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,71세,상해없음,자전거,남,62세,경상,2019,2,26,16,대구광역시,남구,대명동,단일로,기타,5377.0,26.0,20.0,1.0,0.0
1875,ACCIDENT_01875,화요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,여,52세,상해없음,승용,여,56세,경상,2019,2,26,16,대구광역시,수성구,범어동,교차로,교차로부근,,,,,
1876,ACCIDENT_01876,화요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,52세,상해없음,승용,남,39세,경상,2019,2,26,16,대구광역시,수성구,고모동,교차로,교차로안,,,,,
1877,ACCIDENT_01877,화요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,화물,남,49세,상해없음,화물,남,61세,경상,2019,2,26,16,대구광역시,달서구,대천동,교차로,교차로안,108.0,,,,
1878,ACCIDENT_01878,화요일,맑음,건조,차대차,기타,신호위반,승용,남,59세,상해없음,승용,여,37세,경상,2019,2,26,18,대구광역시,동구,방촌동,교차로,교차로안,917.0,,0.0,0.0,2.0
1879,ACCIDENT_01879,화요일,맑음,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,39세,상해없음,보행자,남,53세,부상신고,2019,2,26,18,대구광역시,동구,신암동,교차로,교차로안,2057.0,,0.0,1.0,0.0
1880,ACCIDENT_01880,화요일,맑음,건조,차대사람,보도통행중,보행자보호의무위반,화물,남,27세,상해없음,보행자,남,9세,중상,2019,2,26,18,대구광역시,수성구,범어동,교차로,교차로횡단보도내,,,,,
1881,ACCIDENT_01881,화요일,맑음,건조,차대차,추돌,차로위반,승용,여,65세,상해없음,승용,여,48세,경상,2019,2,26,18,대구광역시,수성구,범어동,단일로,기타,,,,,
1882,ACCIDENT_01882,화요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,19세,상해없음,승용,남,55세,경상,2019,2,26,18,대구광역시,달성군,다사읍,단일로,기타,876.0,30.0,0.0,0.0,2.0
1883,ACCIDENT_01883,화요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,35세,상해없음,이륜,남,52세,중상,2019,2,26,19,대구광역시,서구,비산동,교차로,교차로부근,,,,,
1884,ACCIDENT_01884,화요일,흐림,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,47세,상해없음,보행자,여,7세,경상,2019,2,26,19,대구광역시,달서구,죽전동,교차로,교차로안,399.0,,0.0,3.0,1.0
1885,ACCIDENT_01885,화요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,27세,기타불명,이륜,남,58세,경상,2019,2,26,20,대구광역시,수성구,범어동,교차로,교차로안,,,,,
1886,ACCIDENT_01886,화요일,맑음,건조,차대사람,기타,기타,승용,남,45세,상해없음,보행자,여,63세,중상,2019,2,26,20,대구광역시,달성군,다사읍,기타,기타,876.0,30.0,0.0,0.0,2.0
1887,ACCIDENT_01887,화요일,맑음,건조,차대사람,기타,안전운전불이행,원동기,남,16세,상해없음,보행자,남,48세,경상,2019,2,26,20,대구광역시,달성군,다사읍,기타,기타,876.0,30.0,0.0,0.0,2.0
1888,ACCIDENT_01888,화요일,맑음,건조,차대차,정면충돌,안전운전불이행,승용,남,54세,상해없음,자전거,여,47세,중상,2019,2,26,21,대구광역시,달서구,신당동,교차로,교차로횡단보도내,528.0,,0.0,3.0,3.0
1889,ACCIDENT_01889,화요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,여,28세,상해없음,이륜,남,19세,부상신고,2019,2,26,22,대구광역시,달서구,진천동,단일로,기타,627.0,,0.0,1.0,3.0
1890,ACCIDENT_01890,화요일,맑음,건조,차대차,추돌,안전거리미확보,승용,남,71세,상해없음,승용,남,59세,상해없음,2019,2,26,22,대구광역시,북구,산격동,교차로,교차로부근,968.0,8.0,0.0,29.0,13.0
1891,ACCIDENT_01891,화요일,맑음,건조,차대차,기타,과속,승용,남,29세,부상신고,승용,남,67세,경상,2019,2,26,23,대구광역시,중구,동인동4가,단일로,교량,208.0,1.0,4.0,0.0,0.0
1892,ACCIDENT_01892,수요일,맑음,건조,차대차,측면충돌,신호위반,이륜,남,63세,중상,승용,남,29세,경상,2019,2,27,0,대구광역시,수성구,수성동3가,교차로,교차로안,,,,,
1893,ACCIDENT_01893,수요일,맑음,건조,차대사람,기타,기타,승용,여,47세,상해없음,보행자,남,25세,경상,2019,2,27,0,대구광역시,서구,평리동,교차로,교차로안,,,,,
1894,ACCIDENT_01894,수요일,흐림,건조,차대차,기타,안전운전불이행,화물,남,37세,상해없음,승용,남,46세,사망,2019,2,27,1,대구광역시,동구,불로동,단일로,기타,622.0,,0.0,0.0,2.0
1895,ACCIDENT_01895,수요일,맑음,건조,차대차,기타,중앙선침범,화물,남,25세,상해없음,이륜,남,37세,중상,2019,2,27,4,대구광역시,남구,대명동,기타,기타,5377.0,26.0,20.0,1.0,0.0
1896,ACCIDENT_01896,수요일,맑음,건조,차대차,측면충돌,과속,승용,남,50세,경상,화물,남,71세,상해없음,2019,2,27,5,대구광역시,서구,평리동,교차로,교차로부근,,,,,
1897,ACCIDENT_01897,수요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,34세,상해없음,화물,남,48세,경상,2019,2,27,6,대구광역시,동구,지저동,교차로,교차로부근,420.0,,0.0,0.0,3.0
1898,ACCIDENT_01898,수요일,맑음,건조,차대차,기타,안전거리미확보,승용,남,28세,상해없음,화물,남,45세,경상,2019,2,27,6,대구광역시,북구,팔달동,단일로,기타,131.0,1.0,0.0,0.0,1.0
1899,ACCIDENT_01899,수요일,비,젖음/습기,차대차,추돌,안전운전불이행,승용,여,28세,상해없음,승용,남,32세,경상,2019,2,27,8,대구광역시,수성구,범어동,단일로,기타,,,,,
1900,ACCIDENT_01900,수요일,맑음,건조,차대차,정면충돌,안전운전불이행,화물,남,59세,상해없음,승용,남,67세,경상,2019,2,27,8,대구광역시,달성군,다사읍,교차로,교차로안,876.0,30.0,0.0,0.0,2.0
1901,ACCIDENT_01901,수요일,맑음,건조,차대차,측면충돌,차로위반,승용,여,23세,상해없음,화물,남,34세,경상,2019,2,27,9,대구광역시,수성구,만촌동,단일로,기타,,,,,
1902,ACCIDENT_01902,수요일,흐림,젖음/습기,차대차,측면충돌,직진우회전진행방해,승용,여,29세,상해없음,승용,남,36세,경상,2019,2,27,9,대구광역시,달서구,상인동,교차로,교차로안,843.0,,0.0,0.0,5.0
1903,ACCIDENT_01903,수요일,맑음,건조,차대차,측면충돌,안전거리미확보,화물,남,72세,부상신고,승용,남,49세,경상,2019,2,27,9,대구광역시,북구,복현동,교차로,교차로안,534.0,11.0,0.0,9.0,5.0
1904,ACCIDENT_01904,수요일,비,젖음/습기,차대차,측면충돌,안전거리미확보,승용,남,66세,상해없음,승용,남,19세,경상,2019,2,27,9,대구광역시,달서구,감삼동,단일로,기타,932.0,,0.0,1.0,3.0
1905,ACCIDENT_01905,수요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,남,38세,상해없음,승용,여,40세,경상,2019,2,27,9,대구광역시,북구,태전동,교차로,교차로안,306.0,13.0,0.0,14.0,1.0
1906,ACCIDENT_01906,수요일,흐림,젖음/습기,차대차,기타,안전거리미확보,승용,여,37세,경상,승용,여,47세,경상,2019,2,27,10,대구광역시,달서구,월성동,교차로,교차로안,164.0,,0.0,1.0,0.0
1907,ACCIDENT_01907,수요일,맑음,건조,차량단독,기타,안전운전불이행,승합,남,54세,상해없음,,,,,2019,2,27,10,대구광역시,달서구,상인동,단일로,기타,843.0,,0.0,0.0,5.0
1908,ACCIDENT_01908,수요일,맑음,건조,차대차,기타,불법유턴,승용,여,50세,상해없음,승용,여,41세,경상,2019,2,27,10,대구광역시,북구,산격동,기타,기타,968.0,8.0,0.0,29.0,13.0
1909,ACCIDENT_01909,수요일,비,젖음/습기,차대차,기타,교차로운행방법위반,자전거,남,61세,부상신고,기타불명,기타불명,미분류,기타불명,2019,2,27,11,대구광역시,수성구,중동,교차로,교차로안,730.0,4.0,0.0,1.0,0.0
1910,ACCIDENT_01910,수요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,47세,중상,건설기계,남,28세,경상,2019,2,27,11,대구광역시,달성군,구지면,교차로,교차로안,579.0,3.0,0.0,0.0,4.0
1911,ACCIDENT_01911,수요일,맑음,건조,차대차,후진중충돌,안전운전불이행,승용,남,61세,상해없음,승용,여,40세,상해없음,2019,2,27,11,대구광역시,북구,매천동,단일로,기타,138.0,6.0,,,
1912,ACCIDENT_01912,수요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,27세,상해없음,이륜,남,27세,경상,2019,2,27,13,대구광역시,서구,이현동,교차로,교차로안,,,,,
1913,ACCIDENT_01913,수요일,맑음,건조,차대차,기타,안전운전불이행,이륜,남,22세,부상신고,승용,남,26세,상해없음,2019,2,27,13,대구광역시,북구,관음동,단일로,기타,217.0,5.0,0.0,14.0,1.0
1914,ACCIDENT_01914,수요일,맑음,건조,차대차,측면충돌,차로위반,화물,남,56세,상해없음,승합,남,63세,경상,2019,2,27,14,대구광역시,동구,율하동,단일로,기타,407.0,,0.0,0.0,4.0
1915,ACCIDENT_01915,수요일,맑음,건조,차대차,추돌,안전운전불이행,승용,여,66세,상해없음,승용,남,26세,경상,2019,2,27,14,대구광역시,수성구,수성동4가,기타,기타,,,,,
1916,ACCIDENT_01916,수요일,맑음,건조,차대차,기타,기타,화물,남,76세,상해없음,승용,여,62세,중상,2019,2,27,14,대구광역시,달성군,유가읍,단일로,기타,454.0,6.0,0.0,0.0,2.0
1917,ACCIDENT_01917,수요일,맑음,건조,차대차,측면충돌,안전운전불이행,승합,남,63세,상해없음,자전거,남,85세,사망,2019,2,27,14,대구광역시,중구,인교동,단일로,기타,72.0,,3.0,0.0,0.0
1918,ACCIDENT_01918,수요일,맑음,건조,차대사람,횡단중,보행자보호의무위반,승용,여,69세,상해없음,보행자,남,9세,경상,2019,2,27,15,대구광역시,달서구,본리동,교차로,교차로횡단보도내,258.0,,0.0,3.0,1.0
1919,ACCIDENT_01919,수요일,맑음,건조,차대차,측면충돌,안전운전불이행,화물,남,61세,상해없음,승용,남,67세,경상,2019,2,27,16,대구광역시,동구,지저동,교차로,교차로부근,420.0,,0.0,0.0,3.0
1920,ACCIDENT_01920,수요일,맑음,건조,차대차,측면충돌,직진우회전진행방해,화물,남,54세,부상신고,승용,남,59세,경상,2019,2,27,18,대구광역시,남구,대명동,교차로,교차로안,5377.0,26.0,20.0,1.0,0.0
1921,ACCIDENT_01921,수요일,맑음,건조,차대사람,횡단중,안전운전불이행,승용,남,67세,상해없음,보행자,여,77세,중상,2019,2,27,18,대구광역시,동구,지저동,단일로,기타,420.0,,0.0,0.0,3.0
1922,ACCIDENT_01922,수요일,맑음,건조,차대차,추돌,안전거리미확보,승용,남,36세,상해없음,승용,여,32세,경상,2019,2,27,18,대구광역시,동구,용계동,단일로,기타,352.0,,,,
1923,ACCIDENT_01923,수요일,맑음,건조,차대사람,기타,안전운전불이행,승용,남,71세,상해없음,보행자,여,53세,중상,2019,2,27,18,대구광역시,수성구,매호동,단일로,기타,,,,,
1924,ACCIDENT_01924,수요일,맑음,건조,차대차,기타,안전운전불이행,이륜,남,19세,경상,승용,여,34세,상해없음,2019,2,27,18,대구광역시,서구,비산동,교차로,교차로안,,,,,
1925,ACCIDENT_01925,수요일,맑음,건조,차대차,기타,신호위반,승용,남,65세,상해없음,기타불명,기타불명,미분류,기타불명,2019,2,27,19,대구광역시,남구,대명동,교차로,교차로안,5377.0,26.0,20.0,1.0,0.0
1926,ACCIDENT_01926,수요일,맑음,건조,차대차,측면충돌,안전거리미확보,승합,남,43세,상해없음,승용,남,21세,경상,2019,2,27,19,대구광역시,남구,대명동,단일로,기타,5377.0,26.0,20.0,1.0,0.0
